name,prefecture,city,lv01Nm,link,hyoka,comi,yado,onsen_num,dai,roten,sauna,kinen,kokyu,tanjun,enka,tansan,iou,housya,ryusan,sansei,gantetsu,nisan,youso,latitude,longitude,都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
鶯宿温泉,岩手県,雫石町,鴬宿,http://www.ousyukuonsen.com,3.88,4084,18,13,9,6,3,11,1,True,False,False,True,False,False,False,False,False,False,39.6346755163574,140.920715332031,岩手県,岩手郡松尾村寄木,141.0,1.0,47.0,39.0,54.0,42.0,0,不明,温泉・鉱泉,0,0,0,27,0,0,7.67,0,0,0,0,0,0,0,0,0,0,0,125.0,8.5,0,0,0,46.3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,0,0,0,0,0,0,251.0,0,0,0,0,296.0,0,0,0,0,0,0,0,0,45.7,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
天童温泉,山形県,天童市,鎌田本町二丁目,http://www.tendoonsen.or.jp,4.16,4566,14,13,14,10,2,14,2,True,False,False,False,True,True,False,False,False,False,38.358925,140.386285,山形県,尾花沢市銀山新畑,140.0,32.0,8.0,38.0,34.0,5.0,0,不明,温泉・鉱泉,0,0,0,62.4,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,687.0,54.1,0,0,0,2.32,65.2,0,0,0,0,0,0,0,0,0,0,0,0,900.0,0,0,0,0,0,0,0,0,293,0,0,0,0,135.0,0,0,0,0,0,0,0,0,69.5,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
湯西川温泉,栃木県,日光市,湯西川,,4.32,7234,16,13,11,11,0,14,0,True,False,False,False,False,False,False,False,False,False,36.9628079,139.5840423,栃木県,那須郡那須町,139.0,57.0,10.0,37.0,3.0,51.0,0,不明,温泉・鉱泉,600.0,0,0,30.1,222.0,0,8,0,0,0,0,0,0,0,0,0,0,0,83.6,7.9,0,0,0,7.3,10.6,0,0,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,0,0,0,0,0,65.0,0,0,0,0,120.0,0,0,0,0,0,0,0,0,88.0,0,0,0.0,0,0,0,0,0,0,0,0,0,"新潟地熱資源図説明書,地質調査所,1993"
下部温泉,山梨県,身延町,上之平,http://www.shimobe.org,4.21,2328,18,13,7,3,2,14,0,True,True,False,True,False,False,False,False,False,False,35.4204,138.481111,山梨県,石和地区No.９.,138.0,39.0,2.0,35.0,39.0,47.0,0,不明,温泉・鉱泉,146,0,0,47.2,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,150,0,0,0,0.368,32,0.8,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1962,山梨県甲府盆地の温泉の地球化学的研究－定期観測の温泉－，東邦大学教養紀要，1991
月岡温泉,新潟県,新発田市,月岡温泉,http://www.tsukiokaonsen.gr.jp,4.44,7209,16,13,13,11,5,13,4,False,True,False,True,True,True,False,False,False,False,37.880062,139.30806,新潟県,北蒲原郡黒川村,139.0,29.0,19.0,38.0,1.0,35.0,0,不明,温泉・鉱泉,550,0,0,25.6,2.0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,505.3,20.6,0,0,0,1.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,249.1,0,0,0,0,0,0,0,0,13,0,0,0,0,846.1,0,0,0,0,0,0,0,0,22.0,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,"新潟地熱資源図説明書,地質調査所,1993"
蓼科温泉,長野県,茅野市,北山,,4.20,5568,13,13,9,9,4,13,1,True,True,False,False,True,True,True,False,False,False,36.0491925,138.2557814,長野県,No.1,138.0,22.0,20.0,36.0,0.0,30.0,0,不明,温泉・鉱泉,0,0,0,42,0,0,3.2,0,0,0,0,1750.0,0,0,-300.0,0,0,0,82.0,3.0,0,0,0,0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"中部地方における温泉水中のホウ素の地球化学的研究（第２報）,地球化学,1984"
内海温泉,愛知県,南知多町,大字内海,http://utsumikannkou.main.jp,3.91,2603,17,13,14,9,2,16,0,True,True,False,False,False,False,False,False,False,False,34.7315944,136.8724887,愛知県,西加茂郡猿投町加納大角豆洞31,137.0,10.0,13.0,35.0,9.0,1.0,0,湧泉,温泉・鉱泉,0,0,34.0,24.4,3.9,0,5.8,0,0,0,0,92.2,0,0,0,0,0.002,0,9.115,0.9009999999999999,0,0,0,1.489,7.572,0,0,0.223,0.15,4.195,0,0,0,0,0,0,0.301,12.6,0,0,0,0,0,0,0,0,4.537,0,0,0,0,38.26,0,0,0,0,0,0,0,0,0,0,0,0.0,2.525,147.2,0,0,0,0,0,0,1963.11.28.,"愛知県地方鉱泉の分析成績について（第３報）,愛知衛研所報告,1967"
湯の山温泉,三重県,菰野町,大字菰野,http://www.yunoyama-onsen.com,4.16,4636,13,13,11,9,3,13,0,True,True,True,True,False,True,False,False,False,False,35.015818,136.447384,三重県,桑名郡木曾岬村源緑二の割,136.0,44.0,40.0,35.0,3.0,20.0,0,井戸,温泉・鉱泉,1650.0,0,0,51.8,886.0,0,8.5,0,0,0.995,0,317.4,0,0,0,0,0,0,69.26,41.48,0,0,0.001,15.33,16.19,0,0,0.379,0.0,11.4,0,0,0,0,0,0,0,47.93,0,0,0.054000000000000006,0,0,0,0,0,2.517,0,0,0,0,278.3,5.136,0,0,0.321,0,0,0,0,0,0,1.81,0.0,0.017,1.945,0,0,0,0,0,0,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
勝浦温泉,和歌山県,那智勝浦町,大字勝浦,http://katsuuraonsen.jp,4.02,11037,13,13,8,6,1,13,1,True,True,False,True,False,False,False,False,False,False,33.6299999,135.9434055,和歌山県,中ノ島本館,135.0,56.0,46.0,33.0,37.0,43.0,0,不明,温泉・鉱泉,200.0,0,13.0,56.5,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,426,9,0,0,0,3.1,126.5,0,0,0,0,0,0,0,0,0,0,0,0,886.8,0,0,0,0,0,0,0,0,63.8,0,0,0,0,71.4,13.2,0,0,0,0,0,0,0,0,0,0,0.0,24.3,0,0,0,0,0,0,0,0,"紀伊半島中南部地方の温泉群について,地調月報,1958"
湯本温泉,山口県,長門市,深川湯本,http://yumotoonsen.com,4.04,4034,13,13,12,8,2,11,1,True,False,False,False,False,False,False,False,False,False,34.329467,131.17202,山口,0,131.0,10.0,40.0,34.0,19.0,30.0,0,不明,温泉・鉱泉,0,0,0,41.0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,44.4,1.5,0,0,0,0.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
古湯温泉,佐賀県,佐賀市,富士町大字古湯,http://www.fuji-spa.com,4.38,1428,14,13,10,6,2,13,1,True,False,False,False,False,True,False,False,False,False,33.372208,130.208156,佐賀県,0,130.0,28.0,32.0,33.0,24.0,29.0,0,不明,温泉・鉱泉,160.0,0,20.0,18.8,300.0,0,7.5,0,0,0.9986,0,0.147,0,0,0,0,0,0,18.0,0.8,0,0,0,1.8,19.2,0,0,0.3,0,0.2,0,0,0,0,0,0,0.3,7.2,0,0,0,0,0,0,0,0,2.2,0,0,0,0,112.0,0,0,0,0,0,0,0,0,0,46.4,0,0.0,0,15.1,0,0,0,0,0,mg/kg,1985-10-23 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
長湯温泉,大分県,竹田市,直入町大字長湯,http://www.nagayu-onsen.com/index.php,4.55,1097,15,13,9,11,2,12,1,True,False,True,False,False,False,False,True,True,False,33.073009,131.373415,大分県,野津原町,131.0,33.0,4.0,33.0,7.0,37.0,0,湧泉,温泉・鉱泉,0,0,0,8.0,0,0,6.47,0,0,0,0,0,0,0,0,0,0,0,208.0,15.4,0,0,0,33.7,72.6,0,0,0,0,0,0,0,0,0,0,0,0,130.3,0,0,0,0,0,0,0,0,4.2,0,0,0,0,852.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
阿蘇内牧温泉,熊本県,阿蘇市,内牧,http://onsen.aso.ne.jp,4.08,4359,17,13,11,8,1,13,1,True,False,True,True,True,True,False,False,False,False,32.9756682,131.0444924,熊本県,豊肥地域,131.0,5.0,50.0,33.0,4.0,10.0,0,井戸,温泉・鉱泉,0,0,0,42.1,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,128.0,33.2,0,0,0,28.0,59.8,0,0,0,0,0,0,0,0,0,0,0,0,155.0,0,0,0,0,0,0,0,0,124.0,0,0,0,0,106.0,0.0,0,0,0,0,0,0,0,148.0,0,0,0.0,0,0,0,0,0,0,0,mg/L,0,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
小野川温泉,山形県,米沢市,小野川町,http://www.onogawa.jp/index.html/,4.30,2030,14,12,12,8,1,12,1,False,True,False,True,False,True,False,False,False,False,37.8800035,140.0546559,山形県,東置賜郡高畠町一本柳字契約壇,140.0,10.0,43.0,38.0,0.0,17.0,0,井戸,温泉・鉱泉,1300.0,0,0,41.5,300.0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,101.2,1.0,0,0,0,0.1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,0,0,0,0,0,0,0,0,20.1,0,0,0,0,139.9,0,0,0,0,0,0,0,0,35.3,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
湯の小屋温泉,群馬県,みなかみ町,藤原,,4.11,3033,12,12,3,6,1,12,0,True,False,False,True,False,False,False,False,False,False,36.8496109,139.0665544,群馬県,0,139.0,5.0,20.0,36.0,52.0,10.0,0,不明,温泉・鉱泉,0,0,0,67.9,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1978-08-21 00:00:00,"フォッサ・マグナ北部における温泉の地質学的・地球化学的研究（その３）,温泉工学会誌,1980"
白子温泉,千葉県,白子町,中里,http://www.shirako-onsen.jp,4.29,1593,15,12,12,6,0,12,1,False,True,False,False,False,False,False,False,False,False,35.4325418,140.3950717,千葉県,0,140.0,39.0,20.0,35.0,41.0,17.0,0,不明,温泉・鉱泉,0,0,0,25.2,0,0,7.41,0,0,0,0,33400.0,0,0,0,0,0,0,11000.0,265.0,0,0,124,538.0,237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.8,51,0,0,0.01,0,0,0,0.82,0,0,0,0,940.0,0,0,0,0,0,0,0,0,66.12,0,11.3,0.0,0,0,0,0,0,0,0,0,1991.3.,"千葉県の温泉の化学,温泉科学　第42巻,1991"
大平台温泉,神奈川県,箱根町,大平台,http://www.ohiradai.com,4.24,632,14,12,4,9,0,10,0,True,True,False,False,False,True,False,False,False,False,35.2371655,139.0734681,神奈川県,松田町寄１番１２３,139.0,9.0,40.0,35.0,21.0,40.0,134.0,井戸,温泉・鉱泉,700.0,0,0,24.3,74.88,0,6.4,0,0,0,0,6029.0,0,0,0,0,0,0.06,782.0,5.59,0,0,0,0.17,1245.0,0,0,0,0.14,1.47,0,0,0,0,0,0,0,2595.0,0,0,0,0,0,0,0,0,1139,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,9.1,0.0,0,4.05,0,0,0,0,0,0,1974.9.11.,"松田町寄（やどろぎ）の塩化カルシウム型温泉（冷鉱泉）,神奈川県温研報告,1976"
芦ノ湖温泉,神奈川県,箱根町,元箱根,,4.15,2864,13,12,8,7,1,11,2,True,False,False,True,False,False,False,False,False,False,35.1991336,139.0308179,神奈川県,箱根大涌谷,139.0,1.0,10.0,35.0,14.0,20.0,0,井戸,温泉・鉱泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,5000.0,0,0,0,0,4000.0,400.0,0,0,7140,1340,3770,0,0,0,0,0,0,0,68800.0,13.5,0.4,0,0,0,0,0,0,84000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0.0,0,0,0,0,0,0,0,0,1960,"温泉の化学成分,温泉科学,1978"
美ヶ原温泉,長野県,松本市,大字里山辺,https://www.mcci.or.jp/www/utsukushi/,4.35,5132,13,12,10,9,2,12,0,True,False,False,False,False,False,False,False,False,False,36.249425,137.997586,長野県,0,138.0,6.0,30.0,36.0,22.0,0.0,0,不明,温泉・鉱泉,0,0,0,36,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,52.0,1.0,0,0,0,4.4,20.0,0,0,0,0,0,0,0,0,0,0,0,0,53.1,0,0,0,0,0,0,0,0,79.8,0,0,0,0,9.6,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1955.3.,"長野県浅間温泉調査報告,地調月報,1957"
日田温泉,大分県,日田市,隈一丁目,http://www.hita-onsen.com,4.28,3379,14,12,9,8,3,14,1,True,True,True,False,False,True,False,False,False,False,33.295183,130.934847,大分県,0,131.0,1.0,52.0,33.0,15.0,10.0,0,不明,温泉・鉱泉,0,0,0,35.4,0,0,7.71,0,0,0,0,0,0,0,0,0,0,0,105.0,9.4,0,0,0,2.2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,109.0,0,0,0,0,0,0,0,0,44.4,0,0,0,0,108.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1981-02-24 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
宝泉寺温泉,大分県,九重町,大字町田,http://www.housenji.jp,4.19,1701,15,12,6,12,0,12,1,True,True,False,False,False,False,False,False,False,False,33.1867313,131.146892,大分県,玖珠郡九重町大字野上,131.0,15.0,18.0,33.0,14.0,15.0,547.0,井戸,温泉・鉱泉,140.0,0,24.1,34.2,160.0,0,9.2,8.94,0,0,0,170.0,0,0,0,0,0,0.04,45.0,0.48,0.0,0.04,0.0,0.07,0.13,0,0,0.58,0.0,0,0,0.11,0.0,0.0,0.0,0,0.27,2.64,0.0,0.0,0,0,0,0,0,0,11.0,0,0,0,0,121.0,0,0,0,0,0,0,0,0,47.1,0,0,0.0,0.0,44.3,0,0.03,0.0003,0,0.0,0,1983-09-20 00:00:00,"平成元年度 全国地熱資源総合調査 広域熱水流動調査（第3次）鶴見岳地域 流体地化学調査報告書(要旨),1990"
人吉温泉,熊本県,人吉市,上青井町,http://hitoyoshionsen.net,4.15,3239,19,12,8,5,2,15,0,True,True,True,False,True,True,False,False,False,False,32.2047223,130.759982,熊本県,0,130.0,58.0,34.0,32.0,16.0,9.0,0,不明,温泉・鉱泉,0,0,0,19.0,1.6,0,7.72,0,0,1.0006,0,3092.9,0,0,0,0,0,3.41,1049.4,6.2,0,0,1.83,9.0,29.98,0,0,0.02,0.02,3.97,0,3.97,0,0.02,0.02,0,1.24,1252.4,2.97,0.4,0.01,0,0,0.47,0.02,0,1.81,0,0,0.02,0,850.59,2.35,0.19,0,0.32,0,0,0,0,0,18.99,10.87,0.0,0.11,38.24,0,0,0,0,0,mg/kg,1973-12-15 00:00:00,"熊本県鉱泉誌 第Ⅱ巻（補遺）,熊本県衛生公害研究所報,1980"
別所温泉,長野県,上田市,別所温泉,http://www.bessho-spa.jp/,4.39,3362,12,12,9,10,2,12,4,False,False,False,True,False,False,False,False,False,False,36.3490949,138.1600297,長野県,長野市,138.0,17.0,3.0,36.0,34.0,35.0,0,不明,温泉・鉱泉,0,0,0,33.8,1010.0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,115.3,5.5,0,0,0,1.7,349.2,0,0,0,0,0,0,0,0,0,0,0,0,268.3,0,0,0,0,0,0,0,0,594.1,0,0,0,0,167.9,0,0,0,0,0,0,0,0,31.9,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,新潟地熱資源図説明書，地質調査所，1993
湯川温泉,岩手県,西和賀町,湯川,http://www.yamanoideyu.com/stay/index.html,4.34,1079,12,11,7,5,0,11,1,True,True,False,False,True,False,False,False,False,False,39.284519,140.771759,岩手県,花巻市鉛字中平,140.0,59.0,52.0,39.0,27.0,35.0,0,井戸,温泉・鉱泉,300,0,0,54.5,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,166.0,2.3,0,0,0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,57.2,0,0,0,0,0,0,0,0,220.0,0,0,0,0,79.4,0,0,0,0,0,0,0,0,33.9,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
さくらんぼ東根温泉,山形県,東根市,温泉町一丁目,http://www.higashineonsen.com,4.04,893,14,11,9,4,1,9,0,True,True,True,True,True,False,False,False,False,False,38.458558,140.389743,山形県,最上郡最上町堺田字笹塚,140.0,35.0,21.0,38.0,44.0,14.0,0,井戸,温泉・鉱泉,700.0,0,0,53,169.0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,101.0,0.9,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,0,0,0,0,0,0,0,136,0,0,0,0,41.1,0,0,0,0,0,0,0,0,43.4,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
両津温泉,新潟県,佐渡市,原黒,,3.82,1077,12,11,9,5,0,11,0,False,True,True,False,False,False,False,False,False,False,38.0711150305176,138.451431274414,新潟県,両津市,138.0,28.0,22.0,38.0,3.0,41.0,0,不明,温泉・鉱泉,1000,0,0,40.0,400.0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,552.8,36.7,0,0,0,10.2,42.9,0,0,0,0,0,0,0,0,0,0,0,0,723.3,0,0,0,0,0,0,0,0,100.8,0,0,0,0,11.2,0,0,0,0,0,0,0,0,50.3,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,"新潟地熱資源図説明書,地質調査所,1993"
間人温泉郷,京都府,京丹後市,丹後町間人,,4.48,1244,11,11,9,7,1,11,3,True,False,False,False,True,True,False,False,False,False,35.7173118,135.0732574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天橋立温泉,京都府,宮津市,字文珠,,4.11,3348,11,11,9,9,1,11,3,False,True,True,False,False,False,False,True,False,False,35.5592165,135.1804786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洲本温泉,兵庫県,洲本市,海岸通一丁目,,4.21,12645,11,11,9,10,9,10,3,True,True,False,False,True,True,False,False,False,False,34.3430009,134.899726,兵庫,0,135.0,1.0,0.0,34.0,34.0,34.0,0,井戸,温泉・鉱泉,1165.0,0,0,34.1,0,0,7.56,0,15.4,0,0,297.0,0,0,0,0,0,0.0,44.0,7.0,0,0,0,3.3,6.7,0.0,0,0,0,0.34,0,0,0,0,0,0,0.81,43.3,0,0,0,0,0,0,0,0,2.0,0,0,0,0,83.2,0,0,0,0,0,0,0,0,0,50.6,1.1,0.0,0,0,3.84,0,0,0,0,mg/kg,1983.10.28.,"花崗岩および和泉層群を湧出母岩とする淡路の温泉について,兵庫県立衛生研究所年報　第31号,1996"
龍神温泉,和歌山県,田辺市,龍神村龍神,http://www.ryujin-kanko.jp/contents/spa/index.html,4.51,1734,11,11,6,3,0,11,0,False,False,True,False,False,False,False,False,False,False,33.949218,135.570558,和歌山県,須賀郡打田町,135.0,20.0,52.0,34.0,16.0,44.0,0,不明,温泉・鉱泉,0,0,0,18.2,1.4,0,9,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,15,0,0,0,0,52.8,26.6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
湯郷温泉,岡山県,美作市,湯郷,http://spa-yunogo.or.jp,4.11,5502,12,11,11,9,2,11,0,False,True,False,False,True,False,False,False,False,False,35.005511,134.128138,岡山県,鷺の湯一号源泉,134.0,8.0,9.0,34.0,59.0,34.0,0,不明,温泉・鉱泉,0,0,0,46.8,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"鉱泉中のラジウム、ラドン同時定量に関する研究その１,温泉科学,1978"
武雄温泉,佐賀県,武雄市,武雄町大字昭和,http://www.takeo-kk.net,4.19,3786,13,11,9,6,2,11,1,True,False,False,False,False,False,False,False,False,False,33.184473,130.033174,佐賀県,0,130.0,4.0,33.0,33.0,19.0,0.0,0,不明,温泉・鉱泉,0,0,15.0,26.6,0,0,9.6,0,0,0.9987,0,209.0,0,0,0,0,0,0,54.6,0.5,0,0,0,0.9,2.0,0,0,0.6,0,2.8,0,0,0,0,0,0,1.4,14.2,0,0,0.7,0,0,0,0,0,14.1,0,0,0,0,20.5,47.6,0,0,4.3,0,0,0,0,0,69.9,0,0.0,0,0,0,0,0,0,0,mg/kg,1987-03-12 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
雲仙温泉,長崎県,雲仙市,小浜町雲仙,http://www.unzen.org,4.44,3829,12,11,9,10,4,12,3,True,False,False,True,True,True,True,True,False,False,32.735132,130.260088,長崎県,有明町,130.0,19.0,53.0,32.0,51.0,3.0,0,井戸,温泉・鉱泉,460,0,11.8,37.6,200,0,8.2,8.2,0,0.9995,0,1015.0,0,0,0,0,0,0.4,384.0,2.6,0,0,1.2,1.7,5.3,0.3,0.1,0.5,0,0,0,0.4,0,0,0,0,0.5,3.8,0.3,0.1,0,0,0,0,0,0,0.2,0,0,0.2,0,1075.0,36.0,0,0,0,0,0,0,0,0,29.1,3.2,0.0,1.1,10.1,0,0,0,0,0,mg/kg,1992-01-11 00:00:00,"長崎県の温泉（第26報）,長崎県衛生公害研究所報 第41号,1995"
山鹿温泉,熊本県,山鹿市,宗方通,http://www.y-kankoukyoukai.com,4.14,1928,12,11,8,4,0,10,0,True,False,False,False,False,True,False,False,False,False,33.0149929,130.6823459,熊本県,0,130.0,47.0,40.0,33.0,1.0,2.0,0,井戸,温泉・鉱泉,0,0,0,42.9,100.8,0,9.15,0,0,1.0001,0,324.5,0,0,0,0,0,0,79.96,3.7,0,0,0.77,0.17,9.28,0,0,0.06,0.09,0.26,0,0.26,0.02,0,0,0,1.9,14.89,0,0,11.95,0,0,0,0,0,36.99,0,0,0.05,0,109.55,9.67,0.01,0,0.02,0,0,0.07,0,0,40.23,5.08,0.0,0,0,0,0,0,0,0,mg/kg,1962-04-01 00:00:00,"熊本県鉱泉誌 第Ⅱ巻,熊本県衛生公害研究所報,1978"
下田温泉,熊本県,天草市,天草町下田北,http://amakusa-shimoda-onsen.jp,4.11,1839,11,11,9,6,0,11,1,True,True,True,False,False,False,False,False,False,False,32.4241691,130.0101946,熊本県,0,130.0,2.0,10.0,32.0,52.0,43.0,0,井戸,温泉・鉱泉,0,0,0,43.2,165,0,5.98,0,0,1.0006,0,1082.3,0,0,0,0,0,0,120.0,9.5,0,0,1.5,17.82,144.34,0,0,0.49,0.14,3.9,0,3.9,0.06,0.02,0,0,0.35,209.0,0,0,0,0,0,0,0,0,53.67,0,0,0,0,438.93,0.31,0.37,0,0.03,0,0,0.01,0,0,78.6,0.27,0.0,0.03,127.6,0,0,0,0,0,mg/kg,1962-08-21 00:00:00,"熊本県鉱泉誌 第Ⅱ巻,熊本県衛生公害研究所報,1978"
利尻富士温泉,北海道,利尻富士町,鴛泊,,4.33,761,10,10,4,2,0,10,0,False,True,True,False,False,False,False,False,False,False,45.24479,141.22674,北海道,稚内市近布,141.0,38.0,37.0,45.0,25.0,9.0,0,井戸,温泉・鉱泉,1004,0,0,35.0,50.9,0,7.5,8.2,0,0,0,21172.0,0,0,0,0,0,0,8408.0,41.0,0,0,0,33.4,61.1,0,0,1.1,0.04,3.26,0,3.26,0,0,0,0,0.49,9354.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6631.0,0,0,0,0,0,0,0,0,20.2,0,447.2,0.0,0.03,195.8,0,0,0,0,0,0,1973-09-30 00:00:00,"北海道の地熱・温泉（C）北海道中央部、北海道立地下資源調査所,1979"
ウトロ温泉,北海道,斜里町,ウトロ東,,4.29,5443,11,10,8,7,3,10,0,True,True,True,False,False,False,False,False,False,False,44.0722822,144.9933683,北海道,斜里町幌別,145.0,0.0,54.0,44.0,4.0,33.0,0,井戸,温泉・鉱泉,ボーリング,0,0,42.3,41.7,0,8.7,8.7,0,0,0,1284.0,0,0,0,0,0,0,492.0,7.8,0,0,0,3.3,4.6,0,0,0.11,0.01,0,0,0.07,0,0,0,0,1.38,290.8,0,0,0,0,0,0,0,0,3.0,0,0,0,0,871.1,3.3,0,0,0,0,0,0,0,28.6,0,6.7,0.0,0,0,0,0.009,0,0,0,0,1974-05-31 00:00:00,"北海道の地熱・温泉（D）北海道東部,北海道立地下資源調査所,1982"
層雲峡温泉,北海道,上川町,字層雲峡,http://www.sounkyo.net,3.53,6618,10,10,8,8,5,10,0,True,False,True,True,False,False,False,False,False,False,43.7256743,142.9466719,北海道,白滝村西区,143.0,9.0,56.0,43.0,52.0,9.0,0,井戸,温泉・鉱泉,125,0,0,22.8,0,0,7.6,7.7,0,0,0,197.0,0,0,0,0,0,0,34.6,3.0,0,0,0,2.7,5.0,0,0,0.13,0.13,0.15,0,0.15,0.002,0.002,0,0,0.38,21.5,0,0,0,0,0,0,0,0,2.0,0,0,0,0,90.3,0,0,0,0,0,0,0,0,78.9,0,9.4,0.0,0,2.9,0,0,0,0,0,0,1973-04-30 00:00:00,"北海道の地熱・温泉（C）北海道中央部、北海道立地下資源調査所,1979"
