都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
鹿児島県,指宿温泉（大山崎）,,,,,,,,湧泉,温泉・鉱泉,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7118,24.1,0.02,,,,,,,623.8,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,吉松町,,,,,,,,井戸,温泉・鉱泉,,,,60,,,6.8,,,,,880,,,,,,,155.1,28,,,,28.4,78.8,,,,,7.4,,,,,,,,123.6,,,,,,,,,4.2,,,,,715.1,,,,,,,,,,,,,,29.3,,,,,,,,"九州地方における温泉の地質学的研究（第５報）,鹿児島大学理学部紀要,1969"
鹿児島県,隼人町,,,,,,,,井戸,温泉・鉱泉,,,,52.7,,,7.8,,,,,1004,,,,,,,247.3,112.9,,,,4.4,7.7,,,,,0.1,,,,,,,,83.3,,,,,,,,,12,,,,,691.9,,,,,,,,,,,,,,24.9,,,,,,,,"九州地方における温泉の地質学的研究（第５報）,鹿児島大学理学部紀要,1969"
鹿児島県,姶良町,,,,,,,,井戸,温泉・鉱泉,,,,37,,,8.4,,,,,2328,,,,,,,778.1,31.8,,,,14.8,72.7,,,,,0.01,,,,,,,,1120,,,,,,,,,277.1,,,,,122.2,,,,,,,,,,,,,,21.8,,,,,,,,"九州地方における温泉の地質学的研究（第５報）,鹿児島大学理学部紀要,1969"
鹿児島県,鹿児島市,,,,,,,,井戸,温泉・鉱泉,,,,46.5,,,8.1,,,,,898,,,,,,,310.8,75.9,,,,5.8,5.8,,,,,0.4,,,,,,,,147.7,,,,,,,,,146.7,,,,,569.7,,,,,,,,,,,,,,10.9,,,,,,,,"九州地方における温泉の地質学的研究（第５報）,鹿児島大学理学部紀要,1969"
鹿児島県,鹿児島市,,,,,,,,井戸,温泉・鉱泉,,,,50,,,7.6,,,,,5822,,,,,,,1852,58.6,,,,126,148,,,,,0.3,,,,,,,,3116,,,,,,,,,373.3,,,,,2040.7,,,,,,,,,,,,,,16.1,,,,,,,,"九州地方における温泉の地質学的研究（第５報）,鹿児島大学理学部紀要,1969"
鹿児島県,Kurinotake,130,47,0,31,57,10,,不明,温泉・鉱泉,,,,86,,,2.4,,,,,,,,,,,,6,2.6,,,,2.8,10.5,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
鹿児島県,霧島温泉,130,50,20,31,53,50,,不明,温泉・鉱泉,,,,60,,,3.4,,,,,,,,,,,,32.6,12.3,,,,5.5,15.2,,,,,,,,,,,,,27.8,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
鹿児島県,Hinatayama,,,,,,,,不明,温泉・鉱泉,,,,46,,,8.5,,,,,,,,,,,,304,28,,,,4.9,5.2,,,,,,,,,,,,,75.1,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
鹿児島県,Kaigata,,,,,,,,不明,温泉・鉱泉,,,,42,,,7.7,,,,,,,,,,,,85.5,5.5,,,,0.6,2.3,,,,,,,,,,,,,64.5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
