都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
石川県,金沢市金石中学脇,136,36,10,36,35,50,,井戸,用水,44,,,14.3,,,7.2,7.6,,,,,,5700,,2.5,,,,,,,0.1,10.5,21,,,,,0,0.05,,,,,,,12.4,,,,0.46,,,,,4,,,,,161.3,,,,,,,,,12.5,,,,,6.6,,,,0.07,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市三善製紙㏍,136,36,20,36,36,20,,井戸,用水,170,,,14.5,,,7.2,7.5,,,,,,5400,,2.2,,,,,,,0.2,10.7,21.3,,,,,0.08,0.18,,,,,,,9.4,,,,0,,,,,2,,,,,182.3,,,,,,,,,40,,,,,6.6,,,,0.15,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市松寺,136,39,30,36,36,10,,井戸,用水,51,,,14.7,,,7.1,7.4,,,,,,5300,,1.8,,,,,,,0.1,12.7,25.1,,,,,0,0.06,,,,,,,20.5,,,,0.05,,,,,9,,,,,149.6,,,,,,,,,19.5,,,,,6.6,,,,0.03,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,七尾市,136,55,0,37,5,10,,井戸,用水,98,,,94,,,6.7,,,,,,,,,,,,4000,151,,,,10.1,3141.6,,,,,,,0.14,,,,,,12056.6,,,,0,,,,,161,,,,,17.086,,,,,,,,,43.5,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,54,50,37,4,0,,井戸,用水,,,,21.1,,,8.4,,,,,,,5000,,0.19,,,37,3.3,,,,0.3,2.4,,,,,0,,0.07,,,,,,12.2,,,,0,,,,,7.5,,,,,76.885,,,,,,,,,45.4,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,55,10,37,4,10,,井戸,用水,,,,21.2,,,8.6,,,,,,,3500,,0.35,,,492,7.6,,,,2.4,6.1,,,,,0,,0.03,,,,,,16.2,,,,0,,,,,11.9,,,,,120.82,,,,,,,,,45.4,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡田鶴浜町,136,54,20,37,3,40,,井戸,用水,,,,16.8,,,7.7,8,,,,,,6700,,0.35,,,19.6,6.7,,,,2.9,4.3,,,,,0.11,,0.11,,,,,,12.6,,,,0,,,,,6.7,,,,,59.8,,,,,,,,,51.2,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,鹿島郡田鶴浜町,136,54,0,37,3,50,,井戸,用水,82,,,26.4,,,8.6,,,,,,,2600,,0.55,,,70.2,3.2,,,,0.4,0.5,,,,,0,,0.03,,,,,,49.6,,,,0,,,,,14,,,,,86.038,,,,,,,,,48.3,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,57,30,37,3,20,,井戸,用水,,,,17.9,,,8.7,,,,,,,840,,0.94,,,155.2,9.7,,,,18.1,20.1,,,,,0,,0.03,,,,,,292.5,,,,0,,,,,52.6,,,,,73.224,,,,,,,,,17.8,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,57,30,37,3,20,,井戸,用水,,,,15.4,,,8.8,,,,,,,410,,2.4,,,382,151,,,,52.7,59.1,,,,,0,,0.05,,,,,,777.5,,,,0,,,,,139.6,,,,,108.005,,,,,,,,,22.5,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
