都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,135,,11.2,23.2,8.541666666666668,,7.1,7.4,,,,,,,,,,,,,,,31.4,,,,,,,3.53,0.64,4.17,,,,,,8.5,,,,0,0,,,,,,,,,438,0,,,,,,,,,,,0.31,,46.4,386,,,1.4,,,1954-02-20 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,140,,13.4,22.7,33.75,,7,7.4,,,,,,,,29.2,,,,,,,15.4,11.6,14.4,,,,,4.45,0,4.45,,,,,,6.7,,,,0,0,,,,,,,,,299,0,,,,,,,,,,,0.27,,76,288,,,2,,,1954-02-20 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,123,,10.7,23.4,15.34722222222222,,7,7.5,,,,,,,,94.8,,,,,,,42.5,24,37.6,,,,,4.47,0,4.47,,,,,,8.5,,,,0,0,,,,,,,,,365,0,,,,,,,,,,,0.34,,50.6,309,,,2,,,1954-02-20 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,133,,,23.8,18.05555555555556,,7,7.4,,,,,,,,,,,,,,,27.9,,,,,,,2.87,0.41,3.28,,,,,,7.9,,,,0,0,,,,1,,,,,403,0,,,,,,,,,,,0.22,,68.2,358,,,2,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,144,,,22.9,10.76388888888889,,6.9,7.5,,,,,,,,87.2,,,,,,,22.4,15.9,16.4,,,,,2.26,0,2.66,,,,,,7.8,,,,0,0,,,,,,,,,323,0,,,,,,,,,,,0.48,,33,266,,,5,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,137,,,23.7,2.986111111111111,,7,7.5,,,,,,,,88.4,,,,,,,26.4,16.4,16.8,,,,,2.4,0,2.4,,,,,,6.4,,,,0,0,,,,,,,,,366,0,,,,,,,,,,,0.44,,26.4,290,,,2,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,,,7.4,19.4,1.388888888888889,,7.2,7.6,,,,,,,,,,,,,,,13.7,,,,,,,1.42,0.28,1.7,,,,,,4.6,,,,0,0,,,,,,,,,384,0,,,,,,,,,,,1.29,,17.6,294,,,0.05,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,用水,,,6.2,13.3,,,6.4,6.9,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,用水,91,,16.3,21.6,306.25,,7,7.5,,,,,,,,15.1,,,,,,,28.8,19.2,19.7,,,,,2.95,1.05,4,,,,,,7.8,,,,0,,,,,,,,,,421,0,,,,,,,,,,,0.37,,41.8,345,,,1,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
