都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,dis.O2,free H2s,free Co2,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
大分県,,,,,,,,,不明,温泉・鉱泉,,,,90.4,,,3.22,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-27 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,38.8,,,6.68,,,,,,,,,,,0.79,358,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,35.7,,,6.28,,,,,,,,,,,0.7,313,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,46.6,,,6.72,,,,,,,,,,,38.75,6300,,,,,,,,,,,,,,,,,,,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,7.4,,,5.38,,,,,,,,,,,0.05,8.25,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,67,,,5.9,,,,,,,,,,,0.04,20.3,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-02 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,54.6,,,6.2,,,,,,,,,,,0.02,24.1,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-02 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,48.1,,,6.78,,,,,,,,,,,0.76,345,,,,,,,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-02 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,13.5,,,4.62,,,,,,,,,,,0,12.1,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-02 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,131,1,52,33,15,10,,不明,温泉・鉱泉,,,,35.4,,,7.71,,,,,,,,,,,,105,9.4,,,,2.2,16.5,,,,,,,,,,,,,109,,,,,,,,,44.4,,,,,108,,,,,,,,,,,,,,,,,,,,,1981-02-24 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,1,53,33,15,10,,不明,温泉・鉱泉,,,,43.6,,,7.85,,,,,,,,,,,,127,14.6,,,,2.5,17.8,,,,,,,,,,,,,134,,,,,,,,,51.6,,,,,120,,,,,,,,,,,,,,,,,,,,,1981-02-24 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,1,54,33,15,10,,不明,温泉・鉱泉,,,,43.6,,,7.81,,,,,,,,,,,,127,10.5,,,,2.1,19.1,,,,,,,,,,,,,139,,,,,,,,,52.8,,,,,123,,,,,,,,,,,,,,,,,,,,,1981-02-24 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,1,54,33,15,6,,不明,温泉・鉱泉,,,,55.6,,,8.19,,,,,,,,,,,,197,17.1,,,,2.1,17.7,,,,,,,,,,,,,207,,,,,,,,,64.4,,,,,157,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,1,55,33,15,10,,不明,温泉・鉱泉,,,,53.6,,,7.91,,,,,,,,,,,,152,15,,,,1.9,19.1,,,,,,,,,,,,,170,,,,,,,,,62,,,,,143,,,,,,,,,,,,,,,,,,,,,1981-02-24 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,1,55,33,15,6,,不明,温泉・鉱泉,,,,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,1,56,33,15,6,,不明,温泉・鉱泉,,,,54.4,,,8.05,,,,,,,,,,,,188,17.1,,,,0.7,19.7,,,,,,,,,,,,,204,,,,,,,,,67.6,,,,,163,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,1,59,33,15,12,,不明,温泉・鉱泉,,,,56,,,8.23,,,,,,,,,,,,221,18.4,,,,2.4,16,,,,,,,,,,,,,230,,,,,,,,,78,,,,,170,,,,,,,,,,,,,,,,,,,,,1981-02-24 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,2,33,15,8,,不明,温泉・鉱泉,,,,56.8,,,8.11,,,,,,,,,,,,206,18.1,,,,2,15.1,,,,,,,,,,,,,223,,,,,,,,,75.6,,,,,147,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,3,33,15,8,,不明,温泉・鉱泉,,,,49.2,,,8.02,,,,,,,,,,,,151,14.4,,,,0.6,14.1,,,,,,,,,,,,,159,,,,,,,,,51.2,,,,,117,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,5,33,15,7,,不明,温泉・鉱泉,,,,91,,,8.42,,,,,,,,,,,,282,23.1,,,,2,12.2,,,,,,,,,,,,,313,,,,,,,,,85.6,,,,,207,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,6,33,15,9,,不明,温泉・鉱泉,,,,74.7,,,8.12,,,,,,,,,,,,266,22.6,,,,3.6,17.9,,,,,,,,,,,,,287,,,,,,,,,94.8,,,,,185,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,6,33,15,5,,不明,温泉・鉱泉,,,,64.4,,,7.71,,,,,,,,,,,,210,17,,,,1.5,3.6,,,,,,,,,,,,,234,,,,,,,,,66.4,,,,,102,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,9,33,15,11,,不明,温泉・鉱泉,,,,70.5,,,8.23,,,,,,,,,,,,238,19.2,,,,1.4,13.8,,,,,,,,,,,,,248,,,,,,,,,78.8,,,,,184,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,11,33,15,12,,不明,温泉・鉱泉,,,,63.9,,,8.47,,,,,,,,,,,,252,20.1,,,,1.4,14.6,,,,,,,,,,,,,266,,,,,,,,,91.2,,,,,156,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,13,33,15,13,,不明,温泉・鉱泉,,,,45.5,,,8.39,,,,,,,,,,,,186,14.8,,,,1,11,,,,,,,,,,,,,187,,,,,,,,,61.6,,,,,140,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,17,33,14,45,,不明,温泉・鉱泉,,,,97.1,,,8.88,,,,,,,,,,,,420,32.9,,,,,,,,,,,,,,,,,,506,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,17,33,14,40,,不明,温泉・鉱泉,,,,98.7,,,9.09,,,,,,,,,,,,414,31.9,,,,0.9,0.6,,,,,,,,,,,,,495,,,,,,,,,96.5,,,,,175,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,2,32,33,14,43,,井戸,温泉・鉱泉,,,,99,,,8.79,,,,,,,,,,,,441,34.6,,,,0.7,7,,,,,,,,,,,,,495,,,,,,,,,96.5,,,,,224,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,3,14,33,15,30,,不明,温泉・鉱泉,,,,46.6,,,8.38,,,,,,,,,,,,202,26.4,,,,6.5,18.4,,,,,,,,,,,,,178,,,,,,,,,23.2,,,,,322,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,,131,3,14,33,15,30,,不明,温泉・鉱泉,,,,51.1,,,8.26,,,,,,,,,,,,198,23.4,,,,5.8,18.9,,,,,,,,,,,,,170,,,,,,,,,22,,,,,317,,,,,,,,,,,,,,,,,,,,,1981-02-25 00:00:00,"天ヶ瀬温泉の現況,大分県温泉調査研究会報告第36号,1985"
大分県,庄内町,131,25,54,33,11,23,,不明,温泉・鉱泉,,,,22,,,8.24,,,,,,,,,,,,32.5,3.7,,,,0.1,0.5,,,,,,,,,,,,,11.3,,,,,,,,,20.1,,,,,80.2,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,26,38,33,11,35,,不明,温泉・鉱泉,,,,53.5,,,8.21,,,,,,,,,,,,1070,172,,,,3.6,99.6,,,,,,,,,,,,,521.8,,,,,,,,,2020,,,,,160,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,26,38,33,11,35,,不明,温泉・鉱泉,,,,36,,,8.2,,,,,,,,,,,,780,175,,,,2.7,60.1,,,,,,,,,,,,,220.4,,,,,,,,,1570,,,,,219,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,26,56,33,10,5,,不明,温泉・鉱泉,,,,41,,,7.89,,,,,,,,,,,,51,12.2,,,,0.4,1.5,,,,,,,,,,,,,22.6,,,,,,,,,31.1,,,,,99.6,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,27,18,33,10,55,,不明,温泉・鉱泉,,,,50.5,,,8.08,,,,,,,,,,,,64,8.9,,,,0.2,1.2,,,,,,,,,,,,,22.6,,,,,,,,,20.3,,,,,95.8,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,27,27,33,10,38,,不明,温泉・鉱泉,,,,,,,8.03,,,,,,,,,,,,93,20.6,,,,0.5,2.8,,,,,,,,,,,,,54,,,,,,,,,55.3,,,,,160,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,27,32,33,11,15,,不明,温泉・鉱泉,,,,,,,8.02,,,,,,,,,,,,90,19.2,,,,0.4,2.2,,,,,,,,,,,,,65.7,,,,,,,,,78.8,,,,,130,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,27,32,33,11,15,,不明,温泉・鉱泉,,,,49.3,,,8.32,,,,,,,,,,,,451,64.4,,,,1.6,28.9,,,,,,,,,,,,,127.1,,,,,,,,,797.5,,,,,137,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,庄内町,131,28,12,33,11,34,,不明,温泉・鉱泉,,,,41,,,8.4,,,,,,,,,,,,595,74,,,,0.7,23.4,,,,,,,,,,,,,231.1,,,,,,,,,2030,,,,,313,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,挾間町,131,28,58,33,11,22,,不明,温泉・鉱泉,,,,43.5,,,8.3,,,,,,,,,,,,411,49,,,,0.5,12.2,,,,,,,,,,,,,228.3,,,,,,,,,421,,,,,351,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,挾間町,131,30,24,33,12,3,,不明,温泉・鉱泉,,,,41,,,6.84,,,,,,,,,,,,4150,280,,,,411.4,482.9,,,,,,,,,,,,,7099,,,,,,,,,2.3,,,,,3800,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,挾間町,131,30,33,33,11,49,,不明,温泉・鉱泉,,,,43.8,,,6.89,,,,,,,,,,,,6080,424,,,,59.7,45.7,,,,,,,,,,,,,11000,,,,,,,,,2,,,,,3890,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,野津原町,131,30,47,33,8,2,,湧泉,温泉・鉱泉,,,,17,,,6.74,,,,,,,,,,,,3255,233,,,,33.7,274,,,,,,,,,,,,,4372,,,,,,,,,3.8,,,,,3400,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,野津原町,131,30,47,33,8,2,,湧泉,温泉・鉱泉,,,,8,,,6.82,,,,,,,,,,,,4550,315,,,,95.1,236,,,,,,,,,,,,,6287,,,,,,,,,3.3,,,,,4530,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,挾間町,131,31,28,33,11,42,,不明,温泉・鉱泉,,,,41.8,,,6.86,,,,,,,,,,,,2550,199,,,,234.1,172.5,,,,,,,,,,,,,3367,,,,,,,,,2,,,,,3100,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,挾間町,131,31,28,33,11,42,,不明,温泉・鉱泉,,,,31.5,,,7.12,,,,,,,,,,,,825,65,,,,47.6,20.7,,,,,,,,,,,,,571.3,,,,,,,,,2.3,,,,,1690,,,,,,,,,,,,,,,,,,,,,1981-12-09 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,大分市,131,32,32,33,10,51,,不明,温泉・鉱泉,,,,30.5,,,7.26,,,,,,,,,,,,1800,149,,,,293,171,,,,,,,,,,,,,2977,,,,,,,,,2,,,,,2830,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,野津原町,131,33,4,33,7,37,,湧泉,温泉・鉱泉,,,,8,,,6.47,,,,,,,,,,,,208,15.4,,,,33.7,72.6,,,,,,,,,,,,,130.3,,,,,,,,,4.2,,,,,852,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,大分市,131,33,29,33,9,49,,湧泉,温泉・鉱泉,,,,15.2,,,6.45,,,,,,,,,,,,2500,69.5,,,,234.3,213,,,,,,,,,,,,,3367,,,,,,,,,2.3,,,,,2690,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,大分市,131,33,45,33,11,31,,不明,温泉・鉱泉,,,,31.6,,,7,,,,,,,,,,,,180,32.8,,,,22.5,15,,,,,,,,,,,,,38.5,,,,,,,,,4.7,,,,,641,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,大分市,131,34,11,33,10,43,,不明,温泉・鉱泉,,,,14.8,,,7.32,,,,,,,,,,,,353,19.6,,,,28,23.4,,,,,,,,,,,,,142.7,,,,,,,,,3.4,,,,,1070,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,大分市,131,34,35,33,11,21,,不明,温泉・鉱泉,,,,48.6,,,7.98,,,,,,,,,,,,1570,58.1,,,,55.8,21.4,,,,,,,,,,,,,1354,,,,,,,,,3.4,,,,,2580,,,,,,,,,,,,,,,,,,,,,1981-12-17 00:00:00,"庄内町とその周辺温鉱泉の化学組成,大分県温泉調査研究会報告第37号,1986"
大分県,,131,31,57,33,11,29,,不明,温泉・鉱泉,,,18,40.3,,,6.81,,,,,,,,,,,,1360,94.6,,,,176,140.7,,,,,,,,,,,,,2080,,,,,,,,,,,,,,1790,,,,,,,,,,,,,,,,,,,,,1992-11-07 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,32,55,33,12,4,,不明,温泉・鉱泉,,,18.2,41.1,,,6.71,,,,,,,,,,,,4560,313.4,,,,606.4,442,,,,,,,,,,,,,8200,,,,,,,,,,,,,,3740,,,,,,,,,,,,,,,,,,,,,1992-11-07 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,33,59,33,11,24,,不明,温泉・鉱泉,,,,41.2,,,7.61,,,,,,,,,,,,1480,116.1,,,,30.3,86.3,,,,,,,,,,,,,1910,,,,,,,,,,,,,,1580,,,,,,,,,,,,,,,,,,,,,1992-12-05 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,34,31,33,12,27,,不明,温泉・鉱泉,,,11.2,18,,,7.42,,,,,,,,,,,,94.5,18.3,,,,12.2,16.1,,,,,,,,,,,,,68.6,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,1992-11-17 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,34,31,33,11,2,,不明,温泉・鉱泉,,,18.8,37.4,,,6.79,,,,,,,,,,,,1085,42.6,,,,118.6,85.4,,,,,,,,,,,,,1220,,,,,,,,,,,,,,1910,,,,,,,,,,,,,,,,,,,,,1992-11-07 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,34,43,33,14,24,,不明,温泉・鉱泉,,,14.9,43,,,8.36,,,,,,,,,,,,136,15.1,,,,0,1.3,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,397,,,,,,,,,,,,,,,,,,,,,1992-12-02 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,35,3,33,14,17,,不明,温泉・鉱泉,,,18.2,40.9,,,8.3,,,,,,,,,,,,246,53.7,,,,0.2,4.1,,,,,,,,,,,,,14.6,,,,,,,,,,,,,,714,,,,,,,,,,,,,,,,,,,,,1992-11-07 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,35,9,33,14,31,,不明,温泉・鉱泉,,,19.2,48.7,,,8.21,,,,,,,,,,,,270,51.8,,,,0.3,4.2,,,,,,,,,,,,,36.5,,,,,,,,,,,,,,796,,,,,,,,,,,,,,,,,,,,,1992-12-02 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,35,29,33,14,10,,不明,温泉・鉱泉,,,12.1,51.5,,,8.16,,,,,,,,,,,,471,104.5,,,,1,10.9,,,,,,,,,,,,,232,,,,,,,,,,,,,,1140,,,,,,,,,,,,,,,,,,,,,1992-12-05 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,35,29,33,12,8,,不明,温泉・鉱泉,,,,43.3,,,7.03,,,,,,,,,,,,2260,317.2,,,,444,221,,,,,,,,,,,,,4470,,,,,,,,,,,,,,2550,,,,,,,,,,,,,,,,,,,,,1992-10-30 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,35,41,33,14,13,,不明,温泉・鉱泉,,,15.7,37.2,,,8.18,,,,,,,,,,,,242,42.8,,,,0.3,4.9,,,,,,,,,,,,,56.3,,,,,,,,,,,,,,686,,,,,,,,,,,,,,,,,,,,,1992-12-05 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,0,33,14,26,,不明,温泉・鉱泉,,,13.7,49.1,,,8.35,,,,,,,,,,,,252,33.9,,,,0.1,3.3,,,,,,,,,,,,,39.6,,,,,,,,,,,,,,714,,,,,,,,,,,,,,,,,,,,,1992-12-02 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,2,33,13,58,,不明,温泉・鉱泉,,,12.7,45,,,8.04,,,,,,,,,,,,259,61.2,,,,0.4,6.2,,,,,,,,,,,,,54.1,,,,,,,,,,,,,,753,,,,,,,,,,,,,,,,,,,,,1992-11-17 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,2,33,13,37,,不明,温泉・鉱泉,,,12,39.6,,,8.38,,,,,,,,,,,,227,41.2,,,,0.1,4.7,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,708,,,,,,,,,,,,,,,,,,,,,1992-11-17 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,6,33,13,51,,不明,温泉・鉱泉,,,16.5,40,,,8.25,,,,,,,,,,,,355,77.5,,,,0.3,6.9,,,,,,,,,,,,,127,,,,,,,,,,,,,,969,,,,,,,,,,,,,,,,,,,,,1992-12-05 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,7,33,14,11,,不明,温泉・鉱泉,,,23.1,52.7,,,8.41,,,,,,,,,,,,259,57.6,,,,0.3,5.8,,,,,,,,,,,,,31.5,,,,,,,,,,,,,,780,,,,,,,,,,,,,,,,,,,,,1992-11-07 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,12,33,14,8,,不明,温泉・鉱泉,,,13.5,37.4,,,8.19,,,,,,,,,,,,236,41.5,,,,0.1,4.9,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,733,,,,,,,,,,,,,,,,,,,,,1992-11-17 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,20,33,14,2,,不明,温泉・鉱泉,,,16.3,35.5,,,8.35,,,,,,,,,,,,193,19.8,,,,0.1,2.9,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,559,,,,,,,,,,,,,,,,,,,,,1992-12-05 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,19,33,12,32,,不明,温泉・鉱泉,,,25.7,39.9,,,8.13,,,,,,,,,,,,597,66.8,,,,1.4,17.7,,,,,,,,,,,,,659,,,,,,,,,,,,,,762,,,,,,,,,,,,,,,,,,,,,1992-11-08 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,25,33,13,45,,不明,温泉・鉱泉,,,,45.4,,,8.29,,,,,,,,,,,,315,73.1,,,,0.3,6.6,,,,,,,,,,,,,69.9,,,,,,,,,,,,,,882,,,,,,,,,,,,,,,,,,,,,1992-11-10 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,27,33,13,19,,不明,温泉・鉱泉,,,19.7,47.8,,,8.43,,,,,,,,,,,,320,41.4,,,,0.4,4.9,,,,,,,,,,,,,197,,,,,,,,,,,,,,643,,,,,,,,,,,,,,,,,,,,,1992-11-10 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
大分県,,131,36,37,33,13,56,,不明,温泉・鉱泉,,,23.6,36.9,,,8.57,,,,,,,,,,,,203,28.8,,,,0.3,3.6,,,,,,,,,,,,,14.7,,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,,,,,1992-11-10 00:00:00,"大分市街地の温泉開発の経過と現況,大分県温泉調査研究会報告第48号,1997"
