都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
沖縄県,南風原村津嘉山区,127,42,30,26,10,50,,井戸,用水,,,27.5,25.3,17.36111111111111,,8.3,8.4,,,,,,,,42.5,,,998,7.4,,,7.1,7.1,16.8,,,,,0.32,2.82,3.14,,,,,,1320,,,,0,,,,,,,,,,703,14.1,,,,,,,,,,4.7,0.07,,0,517,,,0.21,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,西原村与那城,127,45,30,26,12,30,,井戸,用水,288,,31.6,25.4,1.875,,7.6,8.1,,,,,,,,56.3,,,3075,14.3,,,12.6,30.2,62.7,,,,,0.37,0.41,0.78,,,,,,4760,17.3,29.6,,0,,,,,2.8,,,,,350,19.7,,,,,,,,,,12.7,0.1,,0,266,,,0.05,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,知念村知念岬,127,49,50,26,10,0,,井戸,ガス調査井,337,,33.5,25.4,,,8.2,8.5,,,,,,,,43.8,,,2200,18.3,,,12.9,28.6,23,,,,,1.03,1.8,2.83,,,,,,3150,10.5,27.8,,0,,,,,2.5,,,,,591,47.9,,,,,,,,,,10.4,0.07,,0,461,,,0.16,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,与那原町当添,127,46,0,26,11,30,,井戸,用水,366,,30.5,27.3,,,8.1,8.2,,,,,,,,11,,,634,7.5,,,2.4,47.1,41.2,,,,,0.07,0.28,0.35,,,,,,1080,,,,0,,,,,38.3,,,,,103,22.6,,,,,,,,,,,0.2,,0,91,,,0.01,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,与那原町上与那原,127,45,20,26,11,40,,井戸,用水,146,,28.9,,5,,7.4,8.1,,,,,,,,69.4,,,1700,20.2,,,10.4,12.4,25.9,,,,,0.36,0.42,0.78,,,,,,2280,5.9,15.5,,0,,,,,2,,,,,752,0,,,,,,,,,,10.4,0,,30.8,573,,,0.07,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,与那原町上与那原,127,45,0,26,11,50,,井戸,用水,128,,29.8,23.6,10.27777777777778,,7.9,8.1,,,,,,,,77.9,,,1250,8,,,7.6,6.4,9.6,,,,,0.3,0.05,0.35,,,,,,1500,3.5,,,0,,,,,1.9,,,,,798,0,,,,,,,,,,14.1,0.2,,12.3,588,,,0.06,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,西原村嘉手苅,127,45,50,26,12,50,,井戸,用水,317,,,28.4,,,7.6,8,,,,,,,,65.5,,,1160,4.8,,,6.3,4.7,6.9,,,,,,,,,,,,,1220,,,,0.16,,,,,3.4,,,,,890,28.2,,,,,,,,,,15.1,,,0,663,,,0.02,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,名護町東江,127,59,30,26,35,0,,井戸,用水,46,,29.8,23.7,3.125,,7.9,8.2,,,,,,,,2.4,,,55.4,7,,,0,22.5,15.9,,,,,0.11,0.17,0.28,,,,,,36.5,,,,0,,,,,,,,,,273,0,,,,,,,,,,,0.23,,4.4,201,,,0.01,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,名護町東江,127,59,30,26,35,0,,井戸,用水,8,,29.8,23.3,,,7,7.1,,,,,,,,3.7,,,30.4,2.5,,,0.29,16.8,37.8,,,,,6.38,0,6.38,,,,,,39.4,,,,0,,,,,7.4,,,,,235,0,,,,,,,,,,,0.14,,33.4,203,,,0.09,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,名護町東江,127,59,30,26,35,0,,井戸,用水,17,,29.8,24.1,,,7,7.2,,,,,,,,6,,,32.4,3.2,,,0.53,19.6,57.2,,,,,4.9,0.1,5,,,,,,46.7,,,,0,,,,,16.9,,,,,290,0,,,,,,,,,,,0.2,,28.1,237,,,0.19,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,名護町東江,127,59,30,26,35,0,,井戸,用水,6,,29.8,,,,6.4,7.8,,,,,,,,1.1,,,23.3,1.4,,,0,8.13,23.1,,,,,0.08,0.18,0.26,,,,,,34.1,,,,0,,,,,12.1,,,,,115,0,,,,,,,,,,,,,26.4,109,,,0.01,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,南風原町津嘉山,127,43,20,26,10,40,,井戸,用水,275,,,,,,7.6,8,,,,,,,,,,,,,,,0.12,14.5,72.6,,,,,,,,,,,,,74.7,,,,0,,,,,,,,,,334,0,,,,,,,,,,,,,5.3,246,,,,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,与那城村屋慶名,127,54,50,26,18,50,,井戸,用水,291,,30.2,25.5,0.01111111111111111,,8.2,8.2,,,,,,,,82.6,,,3270,46.7,,,16.6,92.7,52.9,,,,,1.27,3.9,5.17,,,,,,5010,9.1,27.8,,0,,,,,90.5,,,,,479,14.1,,,,,,,,,,12.7,0.24,,0,356,,,0.1,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,具志川村平良川,127,50,50,26,21,40,,井戸,用水,128,,,24.4,,,8.8,8.7,,,,,,,,3.7,,,,,,,0.18,0.6,3.1,,,,,,,0.19,,,,,,76.9,,,,0,,,,,91.9,,,,,198,25.4,,,,,,,,,,,,,0,162,,,0.08,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,嘉手納村屋良,127,46,20,26,21,40,,井戸,用水,31,,30.9,23.2,20.83333333333334,,7.6,8,,,,,,,,0.8,,,,,,,0.11,10.1,76.2,,,,,,,0.2,,,,,,30.9,,,,0.11,,,,,13,,,,,316,10.6,,,,,,,,,,,,,0,236,,,0.07,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,美里村知花,127,48,50,26,21,20,,井戸,用水,31,,31.2,22.8,3.472222222222222,,7.2,7.6,,,,,,,,5.4,,,,,,,0,13.1,54.8,,,,,0.14,0.12,0.26,,,,,,33.4,,,,0.03,,,,,4.5,,,,,287,0,,,,,,,,,,,0.24,,14.3,221,,,,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,石川市伊波,127,49,20,26,24,50,,井戸,用水,31,,31.4,23.5,,,7.4,7.8,,,,,,,,0.8,,,21,1.8,,,0,6.3,55.4,,,,,0,0.15,0.15,,,,,,33.3,,,,0,,,,,12.3,,,,,205,0,,,,,,,,,,,1.05,,4.4,153,,,,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,那覇市波ノ上,127,40,10,26,12,40,,井戸,用水,183,,31.3,26.8,,,8,8.2,,,,,,,,48.4,,,1950,9.6,,,3.49,13,20.9,,,,,,,0.15,,,,,,2640,9.5,20.5,,0.07,,,,,2.4,,,,,628,10.6,,,,,,,,,,26.9,,,0,461,,,0.12,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,宮古島城辺町砂川,125,21,0,24,44,0,,井戸,用水,47,,26.5,24,2000,,7.2,7.8,,,,,,,,0.8,,,17.5,1.1,,,0,11.2,56.9,,,,,0,0.2,0.2,,,,,,33.3,,,,0,,,,,6.3,,,,,215,0,,,,,,,,,,,5.6,,6.6,162,,,0.01,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,宮古島下地町上地,125,16,50,24,44,30,,湧泉,用水,,,26.7,24.2,104.1666666666667,,7,7.8,,,,,,,,1.8,,,15.3,0.7,,,0,14.9,68.3,,,,,0,0.14,0.14,,,,,,33.4,,,,0.01,,,,,5.4,,,,,260,0,,,,,,,,,,,3.56,,13.8,202,,,,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,那覇市小禄,,,,,,,,湧泉,用水,,,,,,,,7.4,,,,,,,,4.7,,,71.1,4.1,,,,13.3,104,,,,,,,,,,,,,112,,,,,,,,,56.8,,,,,314,,,,,,,,,,,,,,,,,,,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,那覇市首里,,,,,,,,湧泉,用水,,,,,,,,7.3,,,,,,,,0.8,,,27.4,6.9,,,,6.1,38.5,,,,,,,,,,,,,35.7,,,,,,,,,16.1,,,,,153,,,,,,,,,,,,,,,,,,0.04,,,1960-09-08 00:00:00,"琉球の天然ガスの資源,地調月報,1965"
沖縄県,カデナ地区,,,,,,,,井戸,用水,48.2,,,,1370,,6.8,,,,,450,,,,,,,25,,,,,7,133,,,,0,,,0.1,,,,,0.2,55,,,,,4,,,,3,,,,,406,,,,,,,,,9,,,,,,,,,,,,,"沖縄の地下水,応用地質,1966"
沖縄県,カデナ地区,,,,,,,,井戸,用水,53.4,,,,2770,,6.9,,,,,460,,,,,,,21,,,,,5,135,,,,0,,,0.1,,,,,0.1,44,,,,,1,,,,6,,,,,413,,,,,,,,,9,,,,,,,,,,,,,"沖縄の地下水,応用地質,1966"
沖縄県,カデナ地区,,,,,,,,井戸,用水,55,,,,2900,,6.8,,,,,450,,,,,,,21,,,,,5,132,,,,0,,,0.1,,,,,0.1,45,,,,,4,,,,6,,,,,403,,,,,,,,,7,,,,,,,,,,,,,"沖縄の地下水,応用地質,1966"
沖縄県,カデナ地区,,,,,,,,井戸,用水,67.1,,,,2720,,6.9,,,,,400,,,,,,,20,,,,,5,116,,,,0,,,0.3,,,,,0,40,,,,,3,,,,9,,,,,342,,,,,,,,,9,,,,,,,,,,,,,"沖縄の地下水,応用地質,1966"
沖縄県,カデナ地区,,,,,,,,井戸,用水,44.3,,,,1150,,6.8,,,,,410,,,,,,,13,,,,,4,127,,,,0,,,0.4,,,,,0.1,37,,,,,3,,,,4,,,,,361,,,,,,,,,9,,,,,,,,,,,,,"沖縄の地下水,応用地質,1966"
沖縄県,カデナ地区,,,,,,,,井戸,用水,55,,,,2040,,6.9,,,,,420,,,,,,,23,,,,,7,119,,,,0,,,0.6,,,,,0.1,43,,,,,6,,,,24,,,,,361,,,,,,,,,9,,,,,,,,,,,,,"沖縄の地下水,応用地質,1966"
沖縄県,カデナ地区,,,,,,,,井戸,用水,42.7,,,,1470,,6.9,,,,,460,,,,,,,30,,,,,7,129,,,,0,,,0.1,,,,,0.1,60,,,,,2,,,,21,,,,,390,,,,,,,,,8,,,,,,,,,,,,,"沖縄の地下水,応用地質,1966"
沖縄県,沖縄本島南部地区宣次,,,,,,,,井戸,用水,,,20.8,20,,,7.13,,,,,,700,,,,,,44.7,3.6,,,,18.8,121,,,,,,,,,,,,,49.5,,,,,,,,,24.8,,,,,7.36,,,,,,,,,28.5,,,,,,,,,,,,1977-12-19 00:00:00,"沖縄本島南部地区の水質,琉球大学理工学部紀要理学篇,1978"
沖縄県,沖縄本島南部地区喜屋武,127,39,50,26,5,20,,井戸,用水,,,23,21.4,,,7.21,,,,,,610,,,,,,24.8,2.7,,,,7.7,109,,,,,,,,,,,,,32.9,,,,,,,,,74.2,,,,,3.73,,,,,,,,,8.4,,,,,,,,,,,,1977-12-19 00:00:00,"沖縄本島南部地区の水質,琉球大学理工学部紀要理学篇,1978"
沖縄県,沖永良部島,128,37,30,27,21,50,,湧泉,用水,,,,21.7,,,6.05,8.47,,,,,,,,,,,34.7,1.27,,,,7.26,10.4,,,,,,,,,,,,,49.5,,,,,,,,,13.6,,,,,65.7,,,,,,,,,23.3,,,,,,,,,,,,1981-07-27 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,36,10,27,21,10,,湧泉,用水,,,,22.2,,,7.35,8.83,,,,,,,,,,,28.6,2.1,,,,7.25,76.4,,,,,,,,,,,,,41.4,,,,,,,,,17.2,,,,,250,,,,,,,,,17.5,,,,,,,,,,,,1981-07-27 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,35,40,27,20,50,,湧泉,用水,,,,21.7,,,7.5,8.78,,,,,,,,,,,21.9,0.66,,,,6.65,66,,,,,,,,,,,,,31.6,,,,,,,,,10.9,,,,,232,,,,,,,,,15.7,,,,,,,,,,,,1981-07-27 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,35,20,27,20,30,,湧泉,用水,,,,21,,,7.9,8.81,,,,,,,,,,,20.5,0.41,,,,5.76,69.5,,,,,,,,,,,,,32.1,,,,,,,,,6.4,,,,,230,,,,,,,,,13.7,,,,,,,,,,,,1981-07-27 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,35,0,27,20,0,,湧泉,用水,,,,21.6,,,7.4,8.78,,,,,,,,,,,21.9,0.62,,,,6.42,66.4,,,,,,,,,,,,,32.1,,,,,,,,,7.2,,,,,224,,,,,,,,,17.8,,,,,,,,,,,,1981-07-27 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,36,20,27,20,20,,湧泉,用水,,,,21.8,,,,8.78,,,,,,,,,,,74.2,3.07,,,,12.2,76.9,,,,,,,,,,,,,112,,,,,,,,,22.7,,,,,244,,,,,,,,,12.4,,,,,,,,,,,,1981-07-29 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,33,20,27,21,0,,湧泉,用水,,,,19.8,,,,8.72,,,,,,,,,,,18.9,0.58,,,,4.66,51.9,,,,,,,,,,,,,27.2,,,,,,,,,5.9,,,,,178,,,,,,,,,17.6,,,,,,,,,,,,1981-07-18 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,33,20,27,21,0,,湧泉,用水,,,,20.1,,,,8.72,,,,,,,,,,,18.9,0.57,,,,4.4,51.2,,,,,,,,,,,,,28.2,,,,,,,,,5.6,,,,,177,,,,,,,,,15.6,,,,,,,,,,,,1981-07-27 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,33,10,27,21,50,,湧泉,用水,,,,20.7,,,,8.71,,,,,,,,,,,24.7,0.27,,,,8,47.7,,,,,,,,,,,,,40.8,,,,,,,,,6.4,,,,,178,,,,,,,,,18.9,,,,,,,,,,,,1981-07-19 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,33,10,27,21,50,,湧泉,用水,,,,19.6,,,7.65,8.69,,,,,,,,,,,24.2,0.26,,,,7.27,40.2,,,,,,,,,,,,,40.8,,,,,,,,,8.6,,,,,148,,,,,,,,,19.4,,,,,,,,,,,,1981-07-26 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,33,10,27,21,50,,湧泉,用水,,,,20.3,,,7.5,8.69,,,,,,,,,,,24.1,0.29,,,,7.35,43.9,,,,,,,,,,,,,39.6,,,,,,,,,6.4,,,,,167,,,,,,,,,18.1,,,,,,,,,,,,1981-07-26 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,33,10,27,21,50,,湧泉,用水,,,,20.2,,,7.55,8.71,,,,,,,,,,,22.4,0.42,,,,6.26,49.7,,,,,,,,,,,,,37.4,,,,,,,,,6.7,,,,,181,,,,,,,,,16.9,,,,,,,,,,,,1981-07-26 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,34,10,27,22,50,,湧泉,用水,,,,20.6,,,7.4,8.73,,,,,,,,,,,23.4,1.76,,,,7.3,68.7,,,,,,,,,,,,,37.9,,,,,,,,,10.8,,,,,231,,,,,,,,,18,,,,,,,,,,,,1981-07-28 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
沖縄県,沖永良部島,128,35,10,27,21,50,,湧泉,用水,,,,21,,,7.9,8.78,,,,,,,,,,,22,0.37,,,,10,51.2,,,,,,,,,,,,,34.2,,,,,,,,,7.6,,,,,205,,,,,,,,,22.4,,,,,,,,,,,,1981-07-27 00:00:00,"沖永良部島の地下水の化学成分,洞窟学会誌,1982"
