都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,Ｅｈ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
和歌山県,小栗湯,135,45,31,33,49,21,,不明,温泉・鉱泉,,,8,91,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,,,802.8,25.2,,,,,,,,,,,,8,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,,135,46,41,33,48,42,,不明,温泉・鉱泉,,,8,68,,,7.4,,,,,,,,,,,,310,15,,,,2.4,29.9,,,,,,,,,,,,,214.5,,,,,,,,,5.3,,,,,754,,,,,,,,,,,,,2.4,0.72,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,須賀郡打田町,135,20,52,34,16,44,,不明,温泉・鉱泉,,,,18.2,1.4,,9,9,,,,,,,,,,,,,,,,0.1,2.4,,,,,,,,,,,,,3.8,,,,,,,,,15,,,,,52.8,26.6,,,,,,,,,,,,,,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
和歌山県,海南市,,,,,,,,不明,温泉・鉱泉,,,,16.7,1.9,,6.8,7,,,,,,,,,,,,,,,,5.4,30.5,,,,,,,,,,,,,8.4,,,,,,,,,10,,,,,135,,,,,,,,,,,,,,6.9,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
和歌山県,行幸２号井,135,20,47,33,40,26,,不明,温泉・鉱泉,122,,,86,5.5,,7.2,8,,,,,,,,,,,,,,,,22.6,40.1,,,,,,,,,,,,,1260,,,,,,,,,20,,,,,2610,,,,,,,,,,,,,,109,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
和歌山県,まぶゆ,135,20,47,33,40,26,,不明,温泉・鉱泉,136,,,71.8,65,,6.9,7.6,,,,,,,,,,,,,,,,327,254,,,,,,,,,,,,,6510,,,,,,,,,816,,,,,1800,,,,,,,,,,,,,,124,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
和歌山県,日高郡竜神村,135,33,47,33,57,4,,不明,温泉・鉱泉,,,,47,5,,7.2,8.1,,,,,,,,,,,,,,,,1.3,7.2,,,,,,,,,,,,,23.8,,,,,,,,,4,,,,,1040,,,,,,,,,,,,,,36.1,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
和歌山県,西牟婁郡大塔村,135,30,12,33,44,21,,不明,温泉・鉱泉,,,,19.5,,,6.3,7.1,,,,,,,,,,,,,,,,26.8,176,,,,,,,,,,,,,750,,,,,,,,,2,,,,,2120,,,,,,,,,,,,,,388,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
和歌山県,西牟婁郡白浜町,135,23,48,33,35,52,,不明,温泉・鉱泉,165,,,31.6,64,,9.6,9.6,,,,,,,,,,,,,,,,0.2,1.4,,,,,,,,,,,,,59.2,,,,,,,,,6,,,,,24.9,50,,,,,,,,,,,,,,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
和歌山県,串本町,,,,,,,,不明,温泉・鉱泉,300,,,28,10,,8.7,8.7,,,,,,,,,,,,,,,,28.3,774,,,,,,,,,,,,,2920,,,,,,,,,72.2,,,,,52.8,5.8,,,,,,,,,,,,,,,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
