都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
福井県,坂井郡丸岡町,136,16,40,36,7,50,,井戸,用水,15,,,15.8,,,6.2,6.9,,,,,,5600,,1.36,,,6.3,1.4,,,0,3.6,19.5,,,,,0,,2.2,,,,,,7.6,,,,0,,,,,17.6,,,,,70.783,,,,,,,,,21.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡森田町,136,14,0,36,6,30,,井戸,用水,87.9,,,15.4,,,7.4,7.8,,,,,,7800,,0.8,,,8.1,1.5,,,0,3.5,18.1,,,,,0,,0.06,,,,,,6.7,,,,0,,,,,3,,,,,86.648,,,,,,,,,25.2,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,12,40,36,7,0,,井戸,用水,96,,,16.9,,,7.4,7.5,,,,,,7600,,1.26,,,7,1.4,,,0,3.2,14.7,,,,,0,,0.05,,,,,,4.8,,,,0,,,,,5.1,,,,,70.173,,,,,,,,,24,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,12,10,36,6,20,,井戸,用水,100,,,16.8,,,7.5,7.6,,,,,,7000,,1.36,,,7.8,1.5,,,0,3.2,15.6,,,,,0,,0.13,,,,,,5.2,,,,0,,,,,4.4,,,,,76.885,,,,,,,,,23.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,吉田郡松岡町,136,18,0,36,5,30,,井戸,用水,95,,,13.9,,,6.6,7.1,,,,,,9000,,2.05,,,5,1,,,0,2.3,14.6,,,,,0,,0.08,,,,,,7.4,,,,0,,,,,8,,,,,47.596,,,,,,,,,13,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,16,20,36,6,0,,井戸,用水,,,,19.3,,,7.3,7.4,,,,,,8100,,1.46,,,5.3,3.6,,,0,1.4,13.6,,,,,0,,0.1,,,,,,4.1,,,,0,,,,,12.1,,,,,54.918,,,,,,,,,15,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,17,0,36,4,40,,井戸,用水,65,,,17,,,7.5,7.7,,,,,,5000,,1.69,,,11.9,0.8,,,0.2,2.2,18.4,,,,,0.02,,0.16,,,,,,12,,,,0,,,,,2,,,,,84.208,,,,,,,,,25.3,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,15,30,36,5,0,,井戸,用水,,,,18.7,,,7.4,7.7,,,,,,5300,,2.35,,,14.4,1.1,,,0,4.2,14.9,,,,,0,,0.06,,,,,,9.5,,,,0,,,,,5,,,,,89.089,,,,,,,,,30,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,15,10,36,5,0,,井戸,用水,138,,,19.8,,,7.5,7.6,,,,,,4600,,1.12,,,28.2,1.1,,,0,3.4,12.4,,,,,0,,0.18,,,,,,8.3,,,,0,,,,,25.6,,,,,87.869,,,,,,,,,24.8,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,14,10,36,5,50,,井戸,用水,52,,,14.3,,,6.9,7.4,,,,,,7800,,2.05,,,6.1,1.5,,,0,3.7,12.2,,,,,0,,0.07,,,,,,6.7,,,,0,,,,,4,,,,,58.579,,,,,,,,,27,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
