都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
山梨県,東山梨郡大和村木賊600-2,,,,,,,,不明,温泉・鉱泉,,,19.1,31.9,373,,10.26,,,,0.9985,0.2381,320,,,,,,69.4,1.5,,,(0.08),0.5,1.9,,,1.5,(0.02),1.7,,,,(0.02),,,0.6,16.4,,,3.7,,,<0.01,,,14.2,,,(0.05),,<0.01,41.6,79.6,,0.9,,,-,(0.01),,-,-,,,<0.01,,,,,,㎎/㎏,1992.4.28.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,東山梨郡勝沼町綿塚大正581-1,,,,,,,,不明,温泉・鉱泉,,,17.2,44.4,211,,10.01,,,,0.9988,0.2535,415,,,,,,85.7,1.2,,,(0.06),<0.01,2.2,,,<0.01,<0.01,(0.04),,,,<0.01,,,2.6,64.8,,,1.8,,,2.5,,,0.8,,,(0.01),,<0.01,30,58.7,,4.3,,,-,<0.01,,-,-,,,<0.01,,,,,,㎎/㎏,1992.11.10.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,東山梨郡三富村下釜口447,,,,,,,,不明,温泉・鉱泉,,,8.2,36.1,342,,9.03,,,,0.9988,0.6123,872,,,,,,102.7,1.4,,,(0.03),0.1,83.9,,,<0.01,<0.01,<0.01,,,,<0.01,,,0.5,47.9,,,0.2,,,<0.01,,,328.2,,,<0.01,,5.8,9,-,,-,,,0.2,(0.01),,36.7,5.3,,,<0.01,,,,,,㎎/㎏,1993.2.5.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,東八代郡豊富村大鳥居3738-1,,,,,,,,不明,温泉・鉱泉,,,4.6,33.9,338,,9.56,,,,0.9998,1.516,1982,,,,,,250.8,1.2,,,<0.01,(0.08),206.1,,,<0.01,<0.01,0.4,,,(0.01),<0.01,,,<0.01,72,,,0.7,,,<0.01,<0.01,,903.2,,,<0.01,,<0.01,8.7,-,,3,,,-,(0.01),,48.5,-,,<0.01,<0.01,,,,,,㎎/㎏,1993.2.5.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,南巨摩郡身延町門野湯口1145,,,,,,,,不明,温泉・鉱泉,,,20.1,21.3,4.1,,9.36,,,,0.9986,0.6143,936,,,,,,108,0.6,,,0.8,0.5,84.9,,,1.3,<0.01,(0.02),,,<0.01,<0.01,,,1,142,,,0.4,,,19,0.3,,177.4,,,<0.01,,29.3,15,-,,5.7,,,-,(0.01),,25.2,-,,(0.08),<0.01,,,,,,㎎/㎏,1992.6.19.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,南巨摩郡豊沢町福士26842,,,,,,,,不明,温泉・鉱泉,,,23.8,44.9,340,,9.89,,,,0.9985,0.1235,180,,,,,,29.3,0.2,,,1.8,(0.01),3.1,,,0.1,<0.01,0.1,,,<0.01,<0.01,,,0.6,12.7,,,1.2,,,1.2,<0.01,,1,,,<0.01,,<0.01,26.1,24,,2.2,,,-,(0.01),,-,-,,<0.01,<0.01,,,,,,㎎/㎏,1992.9.8.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,中巨摩郡白根町上今諏訪御柱99-1,,,,,,,,不明,温泉・鉱泉,,,15.9,41.9,399,,8.02,,,,0.9993,1.237,2080,,,,,,389.3,14.2,,,0.3,7.7,30.7,,,(0.05),(0.09),(0.09),,,(0.01),(0.01),,,<0.01,384.2,,,-,,,<0.01,<0.01,,226.1,,,0.2,,252.6,<0.01,-,,-,,,<0.01,-,,77.9,6.4,,<0.01,1.9,,,,,,㎎/㎏,1992.11.11.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,北巨摩郡高根町清里念場原3545-5,,,,,,,,不明,温泉・鉱泉,,,26.5,50.1,202,,7.53,,,,1.001,2.076,3310,,,,,,731,26,,,2.7,13.6,19.3,,,<0.01,(0.05),1.4,,,<0.01,(0.01),,,1.5,381.8,,,-,,,<0.01,<0.01,,213.1,,,0.8,,1180,<0.01,-,,-,,,<0.01,-,,78.3,42.7,,<0.01,30.2,,,,,,㎎/㎏,1992.9.4.,"山梨県増富温泉の自然電位並びに自然放射能探査による温泉流動経路の検出,温泉科学,1991"
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,49.5,,,8.2,,,,,,,,,,,,-,-,,,-(ppm),1.7,180,,,,,,,,,,,,,840,,,,,,,,,250,,,,-(ppm),27.5,,,,,,,,,,,,,,,,,,,,,1951,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,49.6,,,8.3,,,,,,,,,,,,556,56.5,,,0.041(ppm),0.497,186,,,,,,,,,,,,,1040,,,,,,,,,247,,,,0.000(ppm),30.0,,,,,,,,,,,,,,,,,,,,,1967,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
