都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
岡山県,吉備町才ノ木,,,,,,,,井戸,用水,,,,19.5,,,7.2,,,,,,,2280,,,,,,,,,0.129,,,,,,,,,,,,,,,49.6,,,,,,,,,1.4,,,,,88,,,,,,,,,29.3,,,,,6,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町二本松,,,,,,,,井戸,用水,,,,19.5,,,7,,,,,,,1300,,7.1,,,,,,,0.979,,,,,,,,,,,,,,,79.7,,,,,,,,,0,,,,,154,,,,,,,,,37.2,,,,,20,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町瀬口,,,,,,,,井戸,用水,,,,20.5,,,6.5,,,,,,,3520,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,,,,,0,,,,,66,,,,,,,,,36.7,,,,,24,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町川入,,,,,,,,井戸,用水,,,,18,,,6.9,,,,,,,2280,,21.3,,,,,,,0.219,,,,,,,,,,,,,,,53.2,,,,,,,,,0,,,,,86,,,,,,,,,40.3,,,,,13,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,真金町長江,,,,,,,,井戸,用水,,,,20.6,,,6.9,,,,,,,1600,,,,,,,,,0.039,,,,,,,,,,,,,,,44.3,,,,,,,,,,,,,,79,,,,,,,,,,,,,,12,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町中撫川,,,,,,,,井戸,用水,,,,19.5,,,6.8,,,,,,,2000,,9.1,,,,,,,0.013,,,,,,,,,,,,,,,58.5,,,,,,,,,0,,,,,79,,,,,,,,,39,,,,,14,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町大手,,,,,,,,井戸,用水,,,,19.3,,,6.7,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,,78,,,,,,,,,0,,,,,91,,,,,,,,,36.2,,,,,19,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町才楽,,,,,,,,井戸,用水,,,,20,,,6.4,,,,,,,1280,,11.4,,,,,,,0.09,,,,,,,,,,,,,,0.005,43.6,,,,,,,,,0,,,,,65,,,,,,,,,31,,,,,18.4,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町才楽,,,,,,,,井戸,用水,,,,19.2,,,6.6,,,,,,,2620,,5,,,,,,,0.013,,,,,,,,,,,,,,,133.6,,,,,,,,,0,,,,,97,,,,,,,,,33.5,,,,,35,,,,,,,1983-04-08 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町福富,,,,,,,,井戸,用水,,,,20.5,,,6.7,,,,,,,3200,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,"岡山県南工業用水源地域調査報告,地調月報, 1953"
