都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ－Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ－,Ｃｌ－,Ｂｒ－,I－,OH－,ＮＯ２－,ＮＯ３－,ＨＳ－,Ｓ２Ｏ３2－,ＨＳＯ４－,ＳＯ４２－,ＳＯ３２－,Ｈ２ＰＯ４－,ＨＰＯ４２－,ＰＯ４３－,ＨＣＯ３－,ＣＯ３２－,ＨＳｉＯ３－,ＳｉＯ３２－,ＢＯ２－,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ－ＣＯ２,Ｔ－Ａｓ,Ｔ－Ｈｇ,Ｔ－Ｐ,Ｔ－Ｂ,単位,調査日,文献名
愛媛,今治市孫兵衛作字四郎右衛門前甲134-2,,,,,,,,不明,温泉・鉱泉,500,,13.3,19.5,124.9,無色透明、金気味微弱泥炭臭、沈析物なし,7.9,7.8,11.82,,0.9984,0.2013(g/kg),,,,,,0.1未満,21.5,0.8,,,0.1未満,5.8,33.5,0.2,0.1,0.1,0.1未満,0.3,0.1未満,,,,,,4.0,11.8,0.1未満,0.1未満,0.1未満,,0.1未満,,,,8.8,,,0.1未満,,149.2,0.9,,,,,,,,,57.1,0.1,,,8.5,,,,,,mg/kg,1994.2.21.,"平成5年度温泉分析成績,平成5年度　愛媛県立衛生研究所年報、第55号,1994"
愛媛,北宇和郡津島町大字高田字松ヶ峠甲955-1,,,,,,,,不明,温泉・鉱泉,1500,,12.6,40.6,93.5,無色透明、塩味微弱硫化水素臭、沈析物なし,8.0,8.2,0.17,,1.0006,2.140(g/kg),,,,,,5.2,860.0,12.3,,,2.6,1.1,2.5,1.1,0.1未満,0.1,0.1未満,0.5,0.1未満,,,,,,7.1,145.6,0.4,0.1未満,0.1未満,,0.1未満,,,,3.3,,,0.2,,2053,15.9,,,,,,,,,32.3,66.9,,,45.8,,,,,,mg/kg,1994.2.22.,"平成5年度温泉分析成績,平成5年度　愛媛県立衛生研究所年報、第55号,1994"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,16.9,,8.2,,12.79,,,1.212(g/kg),,,,,,,182.3,1.9,,,,1.3,224.1,,,,,,,,0.025,,<0.001,,3.4,604.4,,,,,,,,,32.6,,,,,90.0,1.1,,,,,,,,,28.2,<0.1,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,292.4,,10.0,,4.32,,,0.1534(g/kg),,,,,,,87.3,0.3,,,,<0.1,2.0,,,,,,,,<0.002,,<0.001,,14.2,3.3,,,,,,,,,<0.1,,,,,29.5,22.3,,,,,,,,,54.4,1.1,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,300.0,,7.5,,1.18,,,18.08(g/kg),,,,,,,3186,19.0,,,,55.5,3385,,,,,,,,<0.002,,<0.001,,0.5,10370,,,,,,,,,908.0,,,,,27.8,<0.1,,,,,,,,,18.8,1.4,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,84.3,,9.9,,1.54,,,0.1578(g/kg),,,,,,,57.8,0.4,,,,<0.1,1.9,,,,,,,,<0.002,,<0.001,,15.3,8.5,,,,,,,,,3.3,,,,,34.4,18.4,,,,,,,,,37.8,4.0,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,229.0,,9.5,,0.4,,,0.1185(g/kg),,,,,,,35.5,0.3,,,,<0.1,5.8,,,,,,,,<0.002,,<0.001,,8.1,7.8,,,,,,,,,4.3,,,,,40.1,8.8,,,,,,,,,32.9,1.1,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1105,,,,,,9.2,,5.5,,,0.318(g/kg),,,,,,,117.5,1.4,,,,0.2,2.4,,,,,,,,0.008,,<0.001,,21.4,22.7,,,,,,,,,13.4,,,,,167.1,9.8,,,,,,,,,49.1,7.7,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,102.0,,7.3,,15.3,,,3.177(g/kg),,,,,,,951.2,14.2,,,,50.9,144.0,,,,,,,,0.013,,0.008,,6.0,1773,,,,,,,,,<0.1,,,,,209.0,0.3,,,,,,,,,42.4,31.4,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1150,,,,186.6,,8.6,,15.6,,,0.5517(g/kg),,,,,,,201.9,2.3,,,,3.0,8.8,,,,,,,,<0.002,,<0.001,,17.9,178.1,,,,,,,,,<0.1,,,,,203.1,6.7,,,,,,,,,30.1,14.9,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,176.0,,9.2,,1.71,,,0.248(g/kg),,,,,,,85.0,1.3,,,,0.6,1.8,,,,,,,,<0.002,,<0.001,,17.2,42.8,,,,,,,,,<0.1,,,,,73.0,9.7,,,,,,,,,59.4,6.1,,,,,0.007,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,351.9,,8.9,,こん跡,,,0.4298(g/kg),,,,,,,157.4,0.9,,,,0.6,1.4,,,,,,,,<0.002,,<0.001,,11.5,116.9,,,,,,,,,1.5,,,,,166.7,11.0,,,,,,,,,33.6,12.9,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1010,,,,40.0,,8.5,,1.32,,,5.707(g/kg),,,,,,,2217,26.2,,,,8.8,16.2,,,,,,,,-,,-,,4.0,2495,,,,,,,,,<0.1,,,,,1457,122.4,,,,,,,,,39.0,52.0,,,,,-,-,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,401.6,,8.1,,0.99,,,0.7756(g/kg),,,,,,,313.1,2.1,,,,2.3,5.2,,,,,,,,<0.002,,<0.001,,0.6,75.2,,,,,,,,,<0.1,,,,,708.2,6.0,,,,,,,,,27.6,7.7,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,74.1,,8.4,,2.23,,,1.644(g/kg),,,,,,,645.6,7.6,,,,0.2,2.9,,,,,,,,<0.002,,<0.001,,7.5,14.5,,,,,,,,,6.2,,,,,1700,30.2,,,,,,,,,24.9,28.8,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1000,,,,88.2,,8.8,,0.50,,,0.6603(g/kg),,,,,,,272.5,1.1,,,,0.4,1.4,,,,,,,,<0.002,,<0.001,,1.2,10.7,,,,,,,,,<0.1,,,,,642.3,29.3,,,,,,,,,16.9,6.7,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1200,,,,161.5,,9.0,,検出せず,,,0.4410(g/kg),,,,,,,175.4,2.5,,,,<0.1,0.9,,,,,,,,<0.002,,<0.001,,0.5,7.8,,,,,,,,,<0.1,,,,,395.6,32.1,,,,,,,,,26.0,4.3,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1300,,,,34.6,,8.0,,0.81,,,3.408(g/kg),,,,,,,1320,16.7,,,,4.6,11.3,,,,,,,,0.006,,<0.001,,3.3,1534,,,,,,,,,<0.1,,,,,973.6,7.4,,,,,,,,,24.2,45.9,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1300,,,,41.2,,8.7,,0.17,,,0.3946(g/kg),,,,,,,91.2,1.0,,,,1.2,43.8,,,,,,,,<0.002,,<0.001,,3.8,172.7,,,,,,,,,<0.1,,,,,65.6,2.2,,,,,,,,,35.6,6.3,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,,,,,,,,,不明,温泉・鉱泉,1500,,,,93.5,,8.0,,,,,2.140(g/kg),,,,,,,860.0,12.3,,,,1.1,2.5,,,,,,,,<0.002,,<0.001,,7.1,145.6,,,,,,,,,3.3,,,,,2053,15.9,,,,,,,,,32.3,66.9,,,,,<0.005,<0.0005,,,mg/kg,,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,温泉郡川内町大字則之内字エウン丙595-1,,,,,,,,不明,温泉・鉱泉,160,,19.3,18.0,15.8,弱黄褐色蛋白石濁、甘味微弱土臭、沈析物なし,9.4,9.3,0.79,,0.9989,0.8609(g/kg),,,,,,0.7,363.4,2.0,,,0.5,0.3,1.0,0.1未満,0.1未満,0.1未満,0.1未満,0.1未満,0.1未満,,,,,,2.9,17.2,0.6,0.1未満,0.4,,0.1未満,,,,10.8,,,0.6,,683.2,115.8,,,,,,,,,16.0,5.4,,,0.5,,,,,,mg/kg,1994.4.4.,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,松山市下伊台町1040番2,,,,,,,,不明,温泉・鉱泉,282,,23.2,19.7,測定不能,無色透明、無味無臭、沈析物なし,7.4,7.8,5.35,,0.9982,0.1733(g/kg),,,,,,0.1未満,18.0,0.5,,,0.1未満,3.3,33.2,0.2,0.1未満,0.1未満,0.1未満,0.1未満,0.1,,,,,,0.6,13.8,0.1未満,0.1未満,0.1未満,,5.6,,,,13.9,,,0.1未満,,118.1,0.2,,,,,,,,,33.3,0.1未満,,,4.4,,,,,,mg/kg,1994.4.11.,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,大洲市森山字塩杯乙80番地の2,,,,,,,,不明,温泉・鉱泉,100,,23.7,16.2,12.6,無色透明、苦味弱硫化水素臭、沈析物なし,8.1,8.1,5.01,,0.9992,0.5474(g/kg),,,,,,0.4,162.2,5.6,,,0.6,4.3,22.5,1.8,0.6,0.1未満,0.1,0.1,0.1未満,,,,,,1.5,229.9,0.5,0.1未満,0.1未満,,0.2,,,,12.0,,,0.1未満,,136.9,1.2,,,,,,,,,17.5,15.6,,,7.8,,,,,,mg/kg,1994.5.16.,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,川之江市下川町字技之元174番,,,,,,,,不明,温泉・鉱泉,70,,6.5,16.3,22.0,無色透明、収れん味、微弱硫化水素臭、沈析物なし,9.2,9.1,0.91,,0.9988,1.066(g/kg),,,,,,2.2,464.1,1.6,,,0.4,0.2,1.0,0.1未満,0.1未満,0.1未満,0.1未満,0.1未満,0.1未満,,,,,,6.4,8.5,0.2,0.1未満,0.2,,0.1未満,,,,3.6,,,1.5,,959.9,102.7,,,,,,,,,14.6,11.0,,,0.9,,,,,,mg/kg,1995.1.31.,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,越智郡菊間町田之尻287-36,,,,,,,,不明,温泉・鉱泉,1000,,8.5,33.3,292.4,無色透明、無味弱硫化水素臭、沈析物なし,10.0,10.0,4.32,,0.9977,0.1534(g/kg),,,,,,0.1未満,57.3,0.3,,,0.1未満,0.1未満,2.0,0.1未満,0.1未満,0.2,0.1未満,0.2,0.1未満,,,,,,14.2,3.3,0.1,0.1未満,1.7,,0.1未満,,,,0.1未満,,,0.1未満,,29.5,22.3,,,,,,,,,54.4,1.1,,,0.1未満,,,,,,mg/kg,1995.2.2.,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
愛媛,北宇和郡広見町大字清水202番地,,,,,,,,不明,温泉・鉱泉,3.8,,8.6,13.8,48.8,微弱黄褐色蛋白石濁、無味微弱硫化水素臭,9.5,9.4,0.52,,0.9980,0.4223(g/kg),,,,,,0.7,163.3,3.0,,,1.5,0.7,5.9,0.2,0.1未満,0.1未満,0.1未満,0.2,0.1未満,,,,,,1.7,21.0,0.5,0.1,0.6,,0.2,,,,6.2,,,0.1未満,,263.1,67.5,,,,,,,,,23.8,5.6,,,0.1,,,,,,mg/kg,1995.2.28.,"愛媛県内に深層掘削された源泉の泉質特性について,平成6年度　愛媛県立衛生研究所年報、第56号,1995"
