都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,dis.O2,Free H2S,free CO2,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
佐賀県,,130,5,30,33,26,8,,不明,温泉・鉱泉,500,,28.3,25.3,90,,9.9,,,0.9982,,155,,,,,,,45.1,0.2,,,,,1,,,0.1,,0.1,,,,,,,0.9,14.2,,,3.4,,,,,,15.8,,,,,,40,,,,,,,,,24.8,,,,,,,,,,mg/kg,1985-08-06 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,5,53,33,17,55,,不明,温泉・鉱泉,300,,14,21.6,240,,7.9,,,0.9984,,148,,,,,,,22,0.8,,,,3.5,19.4,,,0.1,,0.3,,,,,,,0.1,9.4,,,,,,,,,16.8,,,,,94.9,5.9,,,,,,,,,16.5,,,,8,,,,,,mg/kg,1985-11-23 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,11,3,33,18,23,,不明,温泉・鉱泉,700,,11.5,30.5,330,,7.75,,,0.9985,,248,,,,,,,48.1,1.3,,,,5,22.8,,,0.2,,0.3,,,,,,,1,7.2,,,,,,,,,1,,,,,210.8,,,,,,,,,,32.2,1,,,,,,,,,mg/kg,1986-02-13 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,12,33,33,22,4,,不明,温泉・鉱泉,250,,16.5,43.6,204,,9.6,,,0.9983,,165,,,,,,,53.9,0.6,,,,1,1.1,,,0.2,,0.2,,,,,,,1.4,22.8,,,0.7,,,,,,14.7,,,,,23.5,39.1,,,0.9,,,,,,43,,,,,,,,,,mg/kg,1984-04-10 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,28,32,33,24,29,,不明,温泉・鉱泉,160,,20,18.8,300,,7.5,,,0.9986,,0.147,,,,,,,18,0.8,,,,1.8,19.2,,,0.3,,0.2,,,,,,,0.3,7.2,,,,,,,,,2.2,,,,,112,,,,,,,,,,46.4,,,,15.1,,,,,,mg/kg,1985-10-23 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,58,57,33,14,35,,不明,温泉・鉱泉,650,,26,28.8,42,,8.35,,,0.9997,,669,,,,,,,277.1,2.6,,,,0.6,0.8,,,0.8,,,,,,,,,1.3,5.7,,,,,,,,,2.9,,,,,691.7,28.1,,,,,,,,,31.6,4.9,,,5.2,,,,,,mg/kg,1985-07-05 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,129,50,0,33,25,14,,不明,温泉・鉱泉,,,12.5,31.9,,,9.2,,,0.9991,,851,,,,,,,355.2,1,,,,,0.6,,,,,,,,,,,,5.1,40,,,0.3,,,,,,2.5,,,,,628.3,114.1,,,5.8,,,,,,29.4,,,,,,,,,,mg/kg,1987-02-06 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,129,50,22,33,18,29,,不明,温泉・鉱泉,,,33.5,31.5,,,6.7,,,1.0025,,4277,,,,,,,1426.6,17.8,,,,115.3,75.9,,,,,5.2,,,,,,,0.5,510.3,,,,,,,,,3.2,,,,,3943.3,,,,,,,,,,168.1,14.6,,,960.2,,,,,,mg/kg,1986-08-28 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,129,50,49,33,30,40,,不明,温泉・鉱泉,,,32,19.7,,,6.9,,,1.0016,,5458,,,,,,,969.3,6.3,,,,181,402.4,,,,0.5,2.5,,,,,,,0.1,2416.7,,,,,,,,,263.5,,,,,171.7,,,,,,,,,,95.4,,,,45.7,,,,,,mg/kg,1986-08-28 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,129,58,16,33,7,44,,不明,温泉・鉱泉,,,10,17.7,,,8.85,,,1.003,,1744,,,,,,,739.8,2.4,,,,,1.5,,,,,0.1,,,,,,,3.4,14.1,,,0.1,,,,,,10.6,,,,,1474.6,222.2,,,,,,,,,38.3,6.2,,,,,,,,,mg/kg,1986-12-11 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,129,58,16,33,7,44,,不明,温泉・鉱泉,,,14,39.3,,,8.1,,,0.9994,,1199,,,,,,,492.8,3.8,,,,0.8,2.3,,,,,0.2,,,,,,,3.6,43.2,,,,,,,,,1.9,,,,,1188.4,22.5,,,,,,,,,44,18.4,,,21.7,,,,,,mg/kg,1987-03-14 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,129,59,16,33,5,36,,不明,温泉・鉱泉,,,14.4,91.5,,,7.4,,,0.9997,,1196,,,,,,,435.1,21,,,,0.7,4.1,,,,,,,,,,,,7.4,199.9,,,,,,,,,11.6,,,,,807.6,,,,,,,,,,116.1,35.6,,,54.2,,,,,,mg/kg,1987-03-14 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,129,59,16,33,5,36,,不明,温泉・鉱泉,,,14.4,86,,,7.4,,,0.9994,,1131,,,,,,,412.2,21,,,,1,4.6,,,,,,,,,,,,7.3,190.8,,,,,,,,,18.7,,,,,748.5,,,,,,,,,,113,33.8,,,17.9,,,,,,mg/kg,1987-03-14 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,58,33,11,35,,不明,温泉・鉱泉,,,28.5,24.6,,,7.7,,,0.9981,,558,,,,,,,152.7,2.6,,,,6.6,21,,,,,10,,,,,,,2.6,69.3,,,,,,,,,11.4,,,,,361.2,,,,,,,,,,51.7,4.1,,,6,,,,,,mg/kg,1986-06-27 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,58,33,11,35,,不明,温泉・鉱泉,,,30,27.4,,,8.05,,,0.9988,,242,,,,,,,59.2,2.9,,,,1.2,5.8,,,0.2,,0.1,,,,,,,1.2,24.9,,,,,,,,,7.3,,,,,135.4,,,,,,,,,,40.2,0.7,,,,,,,,,mg/kg,1986-06-27 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,58,33,11,35,,不明,温泉・鉱泉,,,8.5,39.4,,,8.4,,,0.9993,,518,,,,,,,193.4,2.4,,,,,4.6,,,,,,,,,,,,4.2,72,,,,,,,,,7,,,,,323.4,30,,,,,,,,,51.8,6.6,,,,,,,,,mg/kg,1987-02-12 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,57,33,8,20,,不明,温泉・鉱泉,,,22,29.2,,,8.7,,,0.9988,,698,,,,,,,295.4,1.8,,,,0.3,1.1,,,,,0.2,,,,,,,1.3,12.1,,,,,,,,,1.7,,,,,594.3,102.5,,,,,,,,,16.6,12.5,,,29.1,,,,,,mg/kg,1986-10-17 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,4,33,33,19,0,,不明,温泉・鉱泉,,,15,26.6,,,9.6,,,0.9987,,209,,,,,,,54.6,0.5,,,,0.9,2,,,0.6,,2.8,,,,,,,1.4,14.2,,,0.7,,,,,,14.1,,,,,20.5,47.6,,,4.3,,,,,,69.9,,,,,,,,,,mg/kg,1987-03-12 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,5,18,33,5,58,,不明,温泉・鉱泉,,,21.5,30.1,,,7.8,,,0.9987,,1021,,,,,,,390.5,5.2,,,,5.6,7.4,,,,,0.2,,,,,,,0.7,43.7,,,,,,,,,0.6,,,,,1069,2.6,,,,,,,,,22.6,17.2,,,6.7,,,,,,mg/kg,1986-10-17 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,14,38,33,21,45,,不明,温泉・鉱泉,,,10,32.8,,,9.2,,,0.9986,,163,,,,,,,44.3,0.4,,,,,2.5,,,,,,,,,,,,0.8,16.7,,,0.3,,,,,,7.5,,,,,30.2,23.4,,,,,,,,,33.4,,,,,,,,,,mg/kg,1987-02-26 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,14,38,33,21,45,,不明,温泉・鉱泉,,,10,32.9,,,9.5,,,0.9982,,160,,,,,,,44.8,0.4,,,,,3.2,,,,,,,,,,,,0.7,19,,,0.5,,,,,,14.1,,,,,22,31,,,0.7,,,,,,43.1,,,,,,,,,,mg/kg,1987-02-26 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,130,30,0,33,23,48,,不明,温泉・鉱泉,,,15,31.4,,,8,,,0.9983,,415,,,,,,,136.7,2.4,,,,2,8,,,0.1,,0.4,,,,,,,2.7,3.9,,,,,,0.3,,,4.4,,,,,385.7,,,,,,,,,,47,1.6,,,10.8,,,,,,mg/kg,1987-03-17 00:00:00,"佐賀県の温泉について（平成2年度；第17報）,佐賀県衛生研究所報,1991"
佐賀県,,129,56,18,33,12,55,,不明,温泉・鉱泉,,,28,40,,,8.2,,,0.9984,,0.694,,,,,,0,276.7,1.9,,,,0.3,2.4,,,0,0,0.4,,,,,,,2,10.1,,,0,,,,,,1.6,,,,,628,47.5,,,,,,,,,38,1.3,,,0,,,,,,mg/kg,1988-09-08 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,129,56,46,33,22,45,,不明,温泉・鉱泉,,,28,20.2,,,9.1,,,0.9987,,590,,,,,,0,238.6,0.4,,,,0,0.9,,,0,0,0,,,,,,,2.7,43.9,,,0.2,,,,,,30.1,,,,,372.2,73.7,,,,,,,,,23.8,6.1,,,0,,,,,,mg/kg,1988-06-09 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,129,59,7,33,5,34,,不明,温泉・鉱泉,,,29,92,,,7.4,,,0.9995,,1379,,,,,,1.2,462.4,24,,,,1.1,9.9,,,0,0,1.2,,,,,,,7.3,238,,,0,,,,,,17.6,,,,,896.5,0,,,,,,,,,152,32.6,,,65,,,,,,mg/kg,1988-08-02 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,129,59,15,33,5,36,,不明,温泉・鉱泉,,,21,84,,,8.4,,,0.9991,,1076,,,,,,1,372.7,19.3,,,,0.6,3.9,,,0,0,0,,,,,,,8.4,182.8,,,0,,,,,,20.4,,,,,612.3,44.5,,,0,,,,,,101.4,26.3,,,6,,,,,,mg/kg,1988-10-04 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,2,12,33,4,47,,不明,温泉・鉱泉,,,15.5,29.3,,,7.5,,,0.9991,,398,,,,,,0.3,104.6,6.2,,,,4.4,20,,,0,0,0.3,,,,,,,0.5,5.2,,,0,,,,,,53.9,,,,,295.3,0,,,,,,,,,22,2.5,,,15.6,,,,,,mg/kg,1988-12-20 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,3,54,33,0,18,,不明,温泉・鉱泉,,,6,28.2,,,7.8,,,0.9989,,264,,,,,,0,32.8,10.7,,,,7.8,16.4,,,0,0,0.3,,,,,,,0.4,4,,,0,,,,,,5,,,,,192.8,0,,,,,,,,,112.1,0,,,2.3,,,,,,mg/kg,1989-03-08 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,5,17,33,6,2,,不明,温泉・鉱泉,,,18,17.5,,,8,,,0.9994,,876,,,,,,0,289.4,15.9,,,,7.8,2.6,,,0,0,0.1,,,,,,,0.7,81.7,,,0,,,,,,40.6,,,,,617.3,16.4,,,,,,,,,50.8,5.3,,,8.2,,,,,,mg/kg,1988-11-03 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,6,43,33,4,18,,不明,温泉・鉱泉,,,1,34.4,,,8,,,0.9988,,515,,,,,,0,174.5,4.1,,,,4,6.7,,,0,0,0.2,,,,,,,0.2,10.4,,,0,,,,,,1.2,,,,,502.9,0,,,,,,,,,65.7,3.6,,,12.3,,,,,,mg/kg,1989-02-22 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,12,30,32,58,57,,不明,温泉・鉱泉,,,11,24.4,,,7.4,,,0.9985,,279,,,,,,0,40.2,5,,,,18,8.3,,,0,0,0.3,,,,,,,0,9.7,,,0,,,,,,1.6,,,,,227.3,0,,,,,,,,,82.8,0.5,,,9.5,,,,,,mg/kg,1989-03-08 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,13,22,32,57,8,,不明,温泉・鉱泉,,,25,23.9,,,6.9,,,0.9988,,437,,,,,,0,77.9,7,,,,28.1,21.8,,,0.2,0,1.6,,,,,,,0.3,80,,,0,,,,,,12.3,,,,,281.1,0,,,,,,,,,53.1,0.6,,,57,,,,,,mg/kg,1988-10-04 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,13,22,32,57,8,,不明,温泉・鉱泉,,,21,22.2,,,7.4,,,0.9986,,246,,,,,,0,26.4,4,,,,16.4,12.9,,,0.2,0,0.5,,,,,,,0.2,7.3,,,0,,,,,,1.3,,,,,194.5,0,,,0,,,,,,60.5,0.3,,,15.9,,,,,,mg/kg,1988-10-04 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,14,38,33,21,45,,不明,温泉・鉱泉,,,30,38.7,,,9.4,,,0.9984,,176,,,,,,0,48.6,0.3,,,,0,1.7,,,0,0,0.4,,,,,,,1.1,23.8,,,0.4,,,,,,14.6,,,,,24.8,25.6,,,1.2,,,,,,21.2,,,,2.1,,,,,,mg/kg,1988-07-19 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,16,6,33,19,27,,不明,温泉・鉱泉,,,20,19.3,,,7.6,,,1.0006,,2301,,,,,,1.8,408.1,32.2,,,,73,344.8,,,0,0.3,2.3,,,,,,,0.8,195.3,,,0,,,,,,4,,,,,2244.3,0,,,,,,,,,145.2,8.2,,,45.4,,,,,,mg/kg,1988-05-10 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
佐賀県,,130,32,3,33,25,24,,不明,温泉・鉱泉,,,19,17.9,,,6.6,,,0.9985,,203,,,,,,0,17.8,1.7,,,,7.7,31,,,0,0.2,0,,,,,,,0,20.6,,,0,,,,,,22.5,,,,,112,0,,,,,,,,,23.4,0,,,41.5,,,,,,mg/kg,1988-12-06 00:00:00,"佐賀県の温泉について（平成4年度；第19報）,佐賀県衛生研究所報,1993"
