都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
宮城県,鹿島台町,141,3,20,38,26,20,,井戸,用水,60,,,,,,7.4,7.7,,,,,,,,8.5,,,185.8,12.7,,,1.9,6.3,51.9,,,,,0.86,0.12,,,,,,,294.3,,,,0,,,,,0,,,,,216.6,,,,,,,,,50.6,,,0.22,,20,,,,0.92,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,登米郡米山町,141,11,40,38,37,30,,井戸,用水,,,,16.4,,,7,7.4,,,,,,,,12.1,,,50.5,7.3,,,,3.4,5.5,,,,,1.46,0.08,,,,,,,18.5,,,,0.25,,,,,0,,,,,156.8,,,,,,,,,82.4,,,0.07,,28,,,,0.39,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,登米郡米山町,141,8,30,38,37,0,,井戸,用水,150,,,18.5,,,6.8,7.3,,,,,,,,3.2,,,20.3,2.2,,,0.1,6.5,12.1,,,,,2.92,0.42,,,,,,,25.6,,,,0,,,,,0,,,,,95.8,,,,,,,,,80,,,,,33.5,,,,0.08,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,登米郡米山町,141,12,20,38,36,20,,井戸,用水,150,,,18.9,,,7.4,7.7,,,,,,,,13.4,,,133,10.3,,,1.6,2.5,4.8,,,,,0.41,0.13,,,,,,,75.2,,,,0.86,,,,,0,,,,,278.8,,,,,,,,,65.7,,,0.58,,18,,,,0.48,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,54.5,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,36,,,,,91.5,,,,,,,,,,,,,,,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,80,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.3,,,,,,,,,74.5,,,,,46.4,,,,,,,,,,,,,0.3,6.2,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,94.2,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,55.8,,,,,48.8,,,,,,,,,,,,,,13.2,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,93,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3,,,,,,,,,50.2,,,,,55.5,,,,,,,,,,,,,0.3,14.5,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,98.5,,,7.2,,,,,1041,,,,,,,266.6,17.6,,,,,34,,,,,,,,,,,,,372,0.61,,,,,,,,74.6,,,,,61,,,,,,,,,,184.6,41.3,,,8.8,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,100,,,7.4,,,,,1023,,,,,,,229.7,18.7,,,,1.3,17.2,,,9.8,,0.3,,,,,,,,367.9,0.7,0.05,,,,,,,66.3,,,,,60,,,,,,,,,,163.8,,,1.7,8.8,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,94,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,89.4,,,,,48.8,6,,,,,,,,,,,,,,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,82,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,,,,,,,,,82,,,,,67.1,,,,,,,,,,,,,,17.6,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,40,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,28.6,,,,,54.9,,,,,,,,,,,,,0,12,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,48,20,,湧泉,温泉・鉱泉,,,,57,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,,82.4,,,,,73.2,,,,,,,,,,,,,,8,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,47,50,,湧泉,温泉・鉱泉,,,,91,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.3,,,,,,,,,84.8,,,,,37.2,13.2,,,,,,,,,,,,,1,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,47,50,,湧泉,温泉・鉱泉,,,,95.5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,78.8,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,47,50,,湧泉,温泉・鉱泉,,,,89,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,0.77,,,,,,,,77.9,,,,,45.8,,,,,,,,,,,,,0.9,8,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,47,50,,湧泉,温泉・鉱泉,,,,81,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.3,,,,,,,,,69.1,,,,,50.4,,,,,,,,,,,,,0.4,,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
宮城県,鬼首温泉群,140,40,20,38,47,50,,湧泉,温泉・鉱泉,,,,97.5,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,0.88,,,,,,,,83.6,,,,,16.8,18,,,,,,,,,,,,1.3,,,,,,,,,本邦諸温泉の地質学的研究，地調報告，1962
